shape,epochs,years,cum_top1_quenched,cum_top1_naive,p_mean,p_sem,p_s,theory_draws
1.3333333333333333,542,6.677618069815195,0.9999720645381265,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,561,6.91170431211499,0.9999769972336683,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,580,7.145790554414785,0.999981047957667,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,600,7.392197125256674,0.999984534480003,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,620,7.638603696098563,0.9999873721701404,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,642,7.909650924024641,0.9999898895055706,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,663,8.168377823408624,0.9999918177926067,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,686,8.451745379876797,0.9999935061608456,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,710,8.747433264887064,0.9999948940778256,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,734,9.043121149897331,0.9999959825896645,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,759,9.351129363449692,0.9999968682655774,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,785,9.671457905544148,0.999997581119973,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
1.3333333333333333,812,10.004106776180699,0.9999981487823056,1.0,0.6159398729279467,0.01137291036891324,0.1,1000
3.0,1,0.012320328542094456,0.009318660161014538,0.00931866016101454,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,2,0.024640657084188913,0.016785132049504832,0.018550482894832597,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,3,0.03696098562628337,0.02371643261779459,0.027696277409927476,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,4,0.049281314168377825,0.030295105595260174,0.036756845374033724,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,5,0.06160164271047228,0.03661514260439927,0.04573298098441668,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,6,0.07392197125256673,0.04273085942982324,0.05462547103748729,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,7,0.08624229979466119,0.04867607220860897,0.06343509499776816,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,8,0.09856262833675565,0.05447341984882228,0.07216262506621682,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,9,0.11088295687885011,0.060139098247217505,0.08080882624791257,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,10,0.12320328542094457,0.0656853714662249,0.08937445641911235,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,11,0.13552361396303902,0.07112196548469575,0.09786026639368177,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,12,0.14784394250513347,0.07645687789671132,0.10626699998890723,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,13,0.16016427104722794,0.08169686995610424,0.1145953940906946,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,14,0.17248459958932238,0.08684777897643758,0.12284617871816045,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,15,0.18480492813141686,0.09191472525469895,0.13102007708762117,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,16,0.1971252566735113,0.09690225480938076,0.13911780567598625,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,17,0.20944558521560575,0.10181444169168914,0.14714007428356018,0.009318660161014538,0.001329329892574096,0.1,1000
