p_s,shape,rep,stake_top1_hit,stake_top_jaccard,stake_confidence,bandwidth_overhead,latency,latency_overhead,eta,inv_eta,sigma_d,sigma_Z,sigma_eps,sigma_noise
0.075,3.0,112,0.84,0.84,0.056400000000000006,222.49307460110728,,,,,,,,
0.075,3.0,113,0.52,0.52,0.052000000000000005,223.1162043473161,,,,,,,,
0.075,3.0,114,0.84,0.84,0.0656,222.2823638392526,,,,,,,,
0.075,3.0,115,0.16,0.16,0.053200000000000004,222.0203022608224,,,,,,,,
0.075,3.0,116,0.64,0.64,0.062400000000000004,222.09092572536048,,,,,,,,
0.075,3.0,117,1.0,1.0,0.0524,221.50702968454786,,,,,,,,
0.075,3.0,118,0.72,0.72,0.0636,222.29005466534593,,,,,,,,
0.075,3.0,119,0.68,0.68,0.06000000000000001,221.532377242733,,,,,,,,
0.1,1.3333333333333333,0,0.44,0.44,0.0504,295.58443985511127,,,,,,,,
0.1,1.3333333333333333,1,1.0,1.0,0.05120000000000001,295.24797262957867,,,,,,,,
0.1,1.3333333333333333,2,1.0,1.0,0.0456,296.9226937786321,,,,,,,,
0.1,1.3333333333333333,3,1.0,1.0,0.0416,296.1664942841215,,,,,,,,
0.1,1.3333333333333333,4,1.0,1.0,0.0492,295.76079192794174,,,,,,,,
0.1,1.3333333333333333,5,1.0,1.0,0.0516,296.3986233188897,,,,,,,,
0.1,1.3333333333333333,6,1.0,1.0,0.05160000000000001,296.4781287635657,,,,,,,,
0.1,1.3333333333333333,7,0.88,0.88,0.05160000000000001,296.7075746290632,,,,,,,,
0.1,1.3333333333333333,8,1.0,1.0,0.044000000000000004,295.7079323343246,,,,,,,,
0.1,1.3333333333333333,9,0.88,0.88,0.054000000000000006,296.48365529320125,,,,,,,,
0.1,1.3333333333333333,10,0.72,0.72,0.0476,296.75164565927093,,,,,,,,
0.1,1.3333333333333333,11,0.84,0.84,0.052800000000000014,296.7445487454338,,,,,,,,
0.1,1.3333333333333333,12,0.92,0.92,0.052000000000000005,296.1529213810627,,,,,,,,
0.1,1.3333333333333333,13,0.56,0.56,0.0496,294.90641725510716,,,,,,,,
0.1,1.3333333333333333,14,1.0,1.0,0.042,296.00006694092264,,,,,,,,
0.1,1.3333333333333333,15,0.92,0.92,0.05080000000000001,295.5464512287678,,,,,,,,
0.1,1.3333333333333333,16,1.0,1.0,0.0504,296.00136989647467,,,,,,,,
0.1,1.3333333333333333,17,0.84,0.84,0.04880000000000001,295.8648109584298,,,,,,,,
0.1,1.3333333333333333,18,0.88,0.88,0.046000000000000006,296.3524068087343,,,,,,,,
0.1,1.3333333333333333,19,0.96,0.96,0.0524,295.70806794706795,,,,,,,,
0.1,1.3333333333333333,20,1.0,1.0,0.0404,295.8368975663142,,,,,,,,
0.1,1.3333333333333333,21,1.0,1.0,0.045200000000000004,296.9668598867162,,,,,,,,
0.1,1.3333333333333333,22,1.0,1.0,0.0492,295.57099980326586,,,,,,,,
0.1,1.3333333333333333,23,0.6,0.6,0.0552,295.26717918892916,,,,,,,,
0.1,1.3333333333333333,24,1.0,1.0,0.04,296.19665803808294,,,,,,,,
0.1,1.3333333333333333,25,1.0,1.0,0.04680000000000001,295.30612505706887,,,,,,,,
0.1,1.3333333333333333,26,1.0,1.0,0.046000000000000006,296.53285726411616,,,,,,,,
0.1,1.3333333333333333,27,0.52,0.52,0.0528,297.23182583454434,,,,,,,,
0.1,1.3333333333333333,28,0.56,0.56,0.0432,296.33362949393063,,,,,,,,
0.1,1.3333333333333333,29,0.36,0.36,0.048799999999999996,296.0057048532824,,,,,,,,
0.1,1.3333333333333333,30,0.24,0.24,0.05080000000000001,295.61676408281744,,,,,,,,
0.1,1.3333333333333333,31,1.0,1.0,0.0396,296.7459218318321,,,,,,,,
0.1,1.3333333333333333,32,1.0,1.0,0.048400000000000006,296.21525526920914,,,,,,,,
0.1,1.3333333333333333,33,1.0,1.0,0.046000000000000006,296.53206155134615,,,,,,,,
0.1,1.3333333333333333,34,1.0,1.0,0.04880000000000001,296.00542047473846,,,,,,,,
0.1,1.3333333333333333,35,1.0,1.0,0.0408,296.3187592581883,,,,,,,,
0.1,1.3333333333333333,36,0.76,0.76,0.0508,296.66458321961784,,,,,,,,
0.1,1.3333333333333333,37,1.0,1.0,0.042,295.75863737780503,,,,,,,,
0.1,1.3333333333333333,38,0.96,0.96,0.0512,296.14387418518584,,,,,,,,
0.1,1.3333333333333333,39,0.92,0.92,0.0548,295.99559988474755,,,,,,,,
0.1,1.3333333333333333,40,1.0,1.0,0.04880000000000001,296.25866764058077,,,,,,,,
0.1,1.3333333333333333,41,1.0,1.0,0.04920000000000001,296.2312680630849,,,,,,,,
0.1,1.3333333333333333,42,0.2,0.2,0.04920000000000001,296.824797990566,,,,,,,,
0.1,1.3333333333333333,43,0.96,0.96,0.0548,295.9853544680581,,,,,,,,
0.1,1.3333333333333333,44,1.0,1.0,0.053200000000000004,296.3065721136416,,,,,,,,
0.1,1.3333333333333333,45,1.0,1.0,0.0508,295.62921023075415,,,,,,,,
0.1,1.3333333333333333,46,0.44,0.44,0.06,296.1804714620485,,,,,,,,
0.1,1.3333333333333333,47,0.6,0.6,0.044800000000000006,297.01558608373597,,,,,,,,
0.1,1.3333333333333333,48,0.64,0.64,0.0412,295.1832115023087,,,,,,,,
0.1,1.3333333333333333,49,1.0,1.0,0.042800000000000005,296.5746956336957,,,,,,,,
0.1,1.3333333333333333,50,1.0,1.0,0.0444,296.97313091879323,,,,,,,,
0.1,1.3333333333333333,51,0.08,0.08,0.047200000000000006,295.6140631020217,,,,,,,,
0.1,1.3333333333333333,52,1.0,1.0,0.0508,296.16431767134503,,,,,,,,
0.1,1.3333333333333333,53,1.0,1.0,0.048,296.87999277693456,,,,,,,,
0.1,1.3333333333333333,54,1.0,1.0,0.0376,297.0165783407591,,,,,,,,
0.1,1.3333333333333333,55,1.0,1.0,0.049600000000000005,296.0977060471961,,,,,,,,
0.1,1.3333333333333333,56,0.84,0.84,0.047200000000000006,295.8159832648427,,,,,,,,
0.1,1.3333333333333333,57,0.6,0.6,0.05800000000000001,295.1865451050512,,,,,,,,
0.1,1.3333333333333333,58,1.0,1.0,0.06000000000000001,295.809549496951,,,,,,,,
0.1,1.3333333333333333,59,0.48,0.48,0.0512,295.9704779601905,,,,,,,,
0.1,1.3333333333333333,60,0.88,0.88,0.0524,296.3223937225273,,,,,,,,
0.1,1.3333333333333333,61,1.0,1.0,0.05080000000000001,296.93421696043754,,,,,,,,
0.1,1.3333333333333333,62,0.68,0.68,0.06080000000000001,296.9317487520409,,,,,,,,
0.1,1.3333333333333333,63,0.92,0.92,0.0444,295.8162832321516,,,,,,,,
0.1,1.3333333333333333,64,0.72,0.72,0.0476,296.7479843582076,,,,,,,,
0.1,1.3333333333333333,65,0.96,0.96,0.0604,296.2436476820433,,,,,,,,
0.1,1.3333333333333333,66,0.64,0.64,0.0596,295.8864591117538,,,,,,,,
0.1,1.3333333333333333,67,0.96,0.96,0.053200000000000004,295.6273042631851,,,,,,,,
0.1,1.3333333333333333,68,0.76,0.76,0.0524,295.2658886887747,,,,,,,,
0.1,1.3333333333333333,69,1.0,1.0,0.04800000000000001,295.83707789654653,,,,,,,,
0.1,1.3333333333333333,70,0.76,0.76,0.046000000000000006,295.95636767886486,,,,,,,,
0.1,1.3333333333333333,71,1.0,1.0,0.05240000000000001,296.6315828899855,,,,,,,,
0.1,1.3333333333333333,72,1.0,1.0,0.0444,297.08416613577805,,,,,,,,
0.1,1.3333333333333333,73,1.0,1.0,0.0476,296.0083945558037,,,,,,,,
0.1,1.3333333333333333,74,0.76,0.76,0.046000000000000006,296.38354891328754,,,,,,,,
0.1,1.3333333333333333,75,0.8,0.8,0.044800000000000006,296.56738903323776,,,,,,,,
0.1,1.3333333333333333,76,1.0,1.0,0.0436,297.0815817434387,,,,,,,,
0.1,1.3333333333333333,77,0.98,1.0,0.047200000000000006,295.79488874534434,,,,,,,,
0.1,1.3333333333333333,78,0.88,0.88,0.0536,296.85552829598373,,,,,,,,
0.1,1.3333333333333333,79,1.0,1.0,0.042800000000000005,297.36282752649834,,,,,,,,
0.1,1.3333333333333333,80,0.44,0.44,0.05840000000000001,295.6191187040484,,,,,,,,
0.1,1.3333333333333333,81,1.0,1.0,0.0524,296.4263827679113,,,,,,,,
0.1,1.3333333333333333,82,0.48,0.48,0.0456,296.2163327239564,,,,,,,,
0.1,1.3333333333333333,83,1.0,1.0,0.0476,296.8932795107446,,,,,,,,
0.1,1.3333333333333333,84,1.0,1.0,0.04680000000000001,297.108018970475,,,,,,,,
0.1,1.3333333333333333,85,0.72,0.72,0.0484,296.057852087102,,,,,,,,
0.1,1.3333333333333333,86,0.6,0.6,0.0388,296.0157718785784,,,,,,,,
0.1,1.3333333333333333,87,1.0,1.0,0.05080000000000001,294.948383035868,,,,,,,,
0.1,1.3333333333333333,88,1.0,1.0,0.04880000000000001,296.19029241956383,,,,,,,,
0.1,1.3333333333333333,89,0.88,0.88,0.05600000000000001,295.9580713010135,,,,,,,,
0.1,1.3333333333333333,90,0.76,0.76,0.0556,296.37874370523076,,,,,,,,
0.1,1.3333333333333333,91,1.0,1.0,0.04800000000000001,295.70290271584275,,,,,,,,
0.1,1.3333333333333333,92,1.0,1.0,0.0404,295.85891739699065,,,,,,,,
0.1,1.3333333333333333,93,0.72,0.72,0.054400000000000004,294.85619733368713,,,,,,,,
0.1,1.3333333333333333,94,0.44,0.44,0.0512,296.5797117885097,,,,,,,,
0.1,1.3333333333333333,95,1.0,1.0,0.055200000000000006,295.3793315878544,,,,,,,,
0.1,1.3333333333333333,96,0.68,0.68,0.05600000000000001,296.05609663557277,,,,,,,,
0.1,1.3333333333333333,97,1.0,1.0,0.013999999999999999,299.7612791631863,,,,,,,,
0.1,1.3333333333333333,98,0.96,0.96,0.0456,296.1014392547775,,,,,,,,
0.1,1.3333333333333333,99,1.0,1.0,0.0376,297.29915285943656,,,,,,,,
0.1,1.3333333333333333,100,0.76,0.76,0.04800000000000001,295.6397093958532,,,,,,,,
0.1,1.3333333333333333,101,0.6,0.6,0.044800000000000006,295.93225298823313,,,,,,,,
0.1,1.3333333333333333,102,1.0,1.0,0.04800000000000001,296.3486440251477,,,,,,,,
0.1,1.3333333333333333,103,1.0,1.0,0.049600000000000005,295.81746995151184,,,,,,,,
0.1,1.3333333333333333,104,0.7,0.68,0.055200000000000006,295.62405299056996,,,,,,,,
0.1,1.3333333333333333,105,0.68,0.68,0.044800000000000006,296.59524096476184,,,,,,,,
0.1,1.3333333333333333,106,1.0,1.0,0.04800000000000001,294.8033585116847,,,,,,,,
0.1,1.3333333333333333,107,0.88,0.88,0.047200000000000006,296.7693039340473,,,,,,,,
0.1,1.3333333333333333,108,1.0,1.0,0.04800000000000001,297.2401982462509,,,,,,,,
0.1,1.3333333333333333,109,0.8,0.8,0.04800000000000001,295.48760166543866,,,,,,,,
0.1,1.3333333333333333,110,1.0,1.0,0.05,296.6174656606023,,,,,,,,
0.1,1.3333333333333333,111,0.96,0.96,0.0528,294.7950322633226,,,,,,,,
0.1,1.3333333333333333,112,1.0,1.0,0.044000000000000004,296.1573496209931,,,,,,,,
0.1,1.3333333333333333,113,1.0,1.0,0.03640000000000001,296.7697203239331,,,,,,,,
0.1,1.3333333333333333,114,1.0,1.0,0.0508,296.07477909973596,,,,,,,,
0.1,1.3333333333333333,115,0.88,0.88,0.047200000000000006,296.2112968426976,,,,,,,,
0.1,1.3333333333333333,116,0.52,0.52,0.05200000000000001,295.6606594517767,,,,,,,,
0.1,1.3333333333333333,117,0.84,0.84,0.046000000000000006,295.9802886570466,,,,,,,,
0.1,1.3333333333333333,118,1.0,1.0,0.0504,295.86503334915216,,,,,,,,
0.1,1.3333333333333333,119,1.0,1.0,0.0352,297.32450536004615,,,,,,,,
0.1,3.0,0,0.04,0.04,0.046000000000000006,296.37399903947863,,,,,,,,
0.1,3.0,1,0.2,0.2,0.0512,296.2837315310015,,,,,,,,
0.1,3.0,2,0.36,0.36,0.0432,295.69570416747234,,,,,,,,
0.1,3.0,3,0.2,0.2,0.0472,295.84169889911516,,,,,,,,
0.1,3.0,4,1.0,1.0,0.0604,296.45509034351085,,,,,,,,
0.1,3.0,5,0.12,0.12,0.0548,296.5665649705952,,,,,,,,
0.1,3.0,6,0.08,0.08,0.05,296.2129294368131,,,,,,,,
0.1,3.0,7,0.2,0.2,0.05080000000000001,295.3554747021799,,,,,,,,
0.1,3.0,8,0.16,0.16,0.0528,295.35830905907187,,,,,,,,
0.1,3.0,9,0.24,0.24,0.0476,294.9342451104693,,,,,,,,
0.1,3.0,10,0.28,0.28,0.046000000000000006,295.6445034345816,,,,,,,,
0.1,3.0,11,0.36,0.36,0.0456,296.9646269383848,,,,,,,,
0.1,3.0,12,0.08,0.08,0.046,295.7638074549807,,,,,,,,
0.1,3.0,13,0.24,0.24,0.0508,295.38879986321234,,,,,,,,
0.1,3.0,14,0.04,0.04,0.046400000000000004,295.68616875817975,,,,,,,,
0.1,3.0,15,0.08,0.08,0.046400000000000004,296.15424040244335,,,,,,,,
0.1,3.0,16,0.12,0.12,0.0548,295.54837570263544,,,,,,,,
0.1,3.0,17,0.04,0.04,0.05120000000000001,296.62253983835654,,,,,,,,
0.1,3.0,18,0.32,0.32,0.048799999999999996,295.7766068889495,,,,,,,,
0.1,3.0,19,0.38,0.36,0.052000000000000005,295.73918612965036,,,,,,,,
0.1,3.0,20,0.36,0.36,0.05120000000000001,294.39993433521073,,,,,,,,
0.1,3.0,21,0.44,0.44,0.05200000000000001,296.5190164885921,,,,,,,,
0.1,3.0,22,0.36,0.36,0.0476,294.7361413590899,,,,,,,,
0.1,3.0,23,0.14,0.12,0.045599999999999995,296.0737112573619,,,,,,,,
0.1,3.0,24,0.96,0.96,0.04800000000000001,295.98613511343177,,,,,,,,
0.1,3.0,25,0.22,0.24,0.04800000000000001,295.3862592683861,,,,,,,,
0.1,3.0,26,0.08,0.08,0.0416,295.70563249279274,,,,,,,,
0.1,3.0,27,0.44,0.44,0.044000000000000004,295.0134864941928,,,,,,,,
0.1,3.0,28,0.16,0.16,0.0476,295.110707090008,,,,,,,,
0.1,3.0,29,0.28,0.28,0.054400000000000004,296.03785958663406,,,,,,,,
0.1,3.0,30,1.0,1.0,0.0408,295.9867946237626,,,,,,,,
0.1,3.0,31,0.04,0.04,0.05080000000000001,296.6705237642598,,,,,,,,
0.1,3.0,32,0.12,0.12,0.05160000000000001,296.4746390913949,,,,,,,,
0.1,3.0,33,0.36,0.36,0.04880000000000001,296.1580791805473,,,,,,,,
0.1,3.0,34,0.04,0.04,0.04880000000000001,296.20731652063597,,,,,,,,
0.1,3.0,35,0.32,0.32,0.0536,296.2557797312493,,,,,,,,
0.1,3.0,36,0.76,0.76,0.042800000000000005,295.4556405203028,,,,,,,,
0.1,3.0,37,0.0,0.0,0.05320000000000001,296.0437307047711,,,,,,,,
0.1,3.0,38,0.04,0.04,0.048400000000000006,296.69336574354014,,,,,,,,
0.1,3.0,39,0.24,0.24,0.054800000000000015,295.96947449903723,,,,,,,,
0.1,3.0,40,0.2,0.2,0.046000000000000006,296.34558390167876,,,,,,,,
0.1,3.0,41,0.1,0.12,0.04920000000000001,296.69500868813867,,,,,,,,
0.1,3.0,42,0.0,0.0,0.0476,295.26796642799496,,,,,,,,
0.1,3.0,43,0.32,0.32,0.0536,295.51309457225784,,,,,,,,
0.1,3.0,44,0.16,0.16,0.04680000000000001,295.4274649109838,,,,,,,,
0.1,3.0,45,0.4,0.4,0.056400000000000006,295.02812555600167,,,,,,,,
0.1,3.0,46,0.2,0.2,0.046400000000000004,295.76712793975923,,,,,,,,
0.1,3.0,47,0.14,0.16,0.05040000000000001,296.017307589796,,,,,,,,
0.1,3.0,48,0.96,0.96,0.052000000000000005,296.20810531333296,,,,,,,,
0.1,3.0,49,0.2,0.2,0.0528,295.78438292965757,,,,,,,,
0.1,3.0,50,0.04,0.04,0.055600000000000004,296.1686710864731,,,,,,,,
0.1,3.0,51,0.88,0.88,0.048400000000000006,296.3664938211886,,,,,,,,
0.1,3.0,52,0.92,0.92,0.0528,296.4312568840436,,,,,,,,
0.1,3.0,53,0.12,0.12,0.04880000000000001,296.2999812805098,,,,,,,,
0.1,3.0,54,0.24,0.24,0.052000000000000005,295.73871328336566,,,,,,,,
0.1,3.0,55,0.16,0.16,0.053200000000000004,296.02944880171066,,,,,,,,
0.1,3.0,56,0.12,0.12,0.044800000000000006,295.4238102442663,,,,,,,,
0.1,3.0,57,0.08,0.08,0.056400000000000006,296.13098091802084,,,,,,,,
0.1,3.0,58,0.0,0.0,0.048799999999999996,295.8896583108419,,,,,,,,
0.1,3.0,59,0.84,0.84,0.04,296.32951356449854,,,,,,,,
0.1,3.0,60,0.12,0.12,0.047200000000000006,295.5782217644202,,,,,,,,
0.1,3.0,61,0.12,0.12,0.048400000000000006,295.55940196049437,,,,,,,,
0.1,3.0,62,0.12,0.12,0.0512,296.4999071282381,,,,,,,,
0.1,3.0,63,0.08,0.08,0.056400000000000006,295.78174053875335,,,,,,,,
0.1,3.0,64,0.2,0.2,0.044000000000000004,295.6700947703183,,,,,,,,
0.1,3.0,65,0.04,0.04,0.048,295.99627926740743,,,,,,,,
0.1,3.0,66,0.04,0.04,0.04680000000000001,296.9257760433152,,,,,,,,
0.1,3.0,67,0.08,0.08,0.057600000000000005,296.2161598517505,,,,,,,,
0.1,3.0,68,0.16,0.16,0.0596,295.41410941509395,,,,,,,,
0.1,3.0,69,0.08,0.08,0.05600000000000001,295.69672402229344,,,,,,,,
0.1,3.0,70,0.04,0.04,0.0472,295.7252740230842,,,,,,,,
0.1,3.0,71,0.28,0.28,0.0536,296.08681908555945,,,,,,,,
0.1,3.0,72,0.08,0.08,0.046799999999999994,296.368339502978,,,,,,,,
0.1,3.0,73,0.04,0.04,0.0516,295.54457931381256,,,,,,,,
0.1,3.0,74,0.12,0.12,0.055200000000000006,295.8365808492187,,,,,,,,
0.1,3.0,75,0.12,0.12,0.052000000000000005,295.589625007261,,,,,,,,
0.1,3.0,76,0.48,0.48,0.047200000000000006,296.0157770798285,,,,,,,,
0.1,3.0,77,0.28,0.28,0.04800000000000001,296.3341827121119,,,,,,,,
0.1,3.0,78,0.16,0.16,0.04680000000000001,295.9919202109341,,,,,,,,
0.1,3.0,79,0.2,0.2,0.0512,295.9094221202828,,,,,,,,
0.1,3.0,80,0.96,0.96,0.0508,296.45260337461974,,,,,,,,
0.1,3.0,81,0.04,0.04,0.05080000000000001,295.8019492832963,,,,,,,,
0.1,3.0,82,0.12,0.12,0.0456,295.73291028821865,,,,,,,,
0.1,3.0,83,0.36,0.36,0.042,297.10077176613237,,,,,,,,
0.1,3.0,84,0.12,0.12,0.05120000000000001,295.5552789566351,,,,,,,,
0.1,3.0,85,0.08,0.08,0.056400000000000006,295.63194551938955,,,,,,,,
0.1,3.0,86,0.04,0.04,0.04880000000000001,295.4418003393273,,,,,,,,
0.1,3.0,87,0.36,0.36,0.048400000000000006,296.03143313209307,,,,,,,,
0.1,3.0,88,0.2,0.2,0.04920000000000001,295.9014722921927,,,,,,,,
0.1,3.0,89,0.68,0.68,0.052800000000000014,296.1483880474086,,,,,,,,
0.1,3.0,90,0.36,0.36,0.0456,295.9378906903202,,,,,,,,
0.1,3.0,91,0.16,0.16,0.052000000000000005,295.5781422288071,,,,,,,,
0.1,3.0,92,0.8,0.8,0.0616,295.48281336948133,,,,,,,,
0.1,3.0,93,0.04,0.04,0.054800000000000015,294.8845701310036,,,,,,,,
0.1,3.0,94,0.2,0.2,0.0484,296.10862031028705,,,,,,,,
0.1,3.0,95,0.12,0.12,0.0592,295.4717071337591,,,,,,,,
0.1,3.0,96,0.04,0.04,0.05,296.32426177143464,,,,,,,,
0.1,3.0,97,0.16,0.16,0.0444,295.6728157824555,,,,,,,,
0.1,3.0,98,0.76,0.76,0.0512,295.9825424781734,,,,,,,,
0.1,3.0,99,0.08,0.08,0.052800000000000014,295.74130443497546,,,,,,,,
0.1,3.0,100,0.8,0.8,0.05080000000000001,295.68912812917716,,,,,,,,
0.1,3.0,101,0.08,0.08,0.0512,296.06590140116043,,,,,,,,
0.1,3.0,102,0.16,0.16,0.045200000000000004,296.1251884892931,,,,,,,,
0.1,3.0,103,0.08,0.08,0.0508,296.92972647312126,,,,,,,,
0.1,3.0,104,0.12,0.12,0.055600000000000004,296.3259563483126,,,,,,,,
0.1,3.0,105,0.36,0.36,0.056400000000000006,295.7084689651363,,,,,,,,
0.1,3.0,106,0.8,0.8,0.054000000000000006,296.3805999870274,,,,,,,,
0.1,3.0,107,0.2,0.2,0.0512,296.08568232038834,,,,,,,,
0.1,3.0,108,0.16,0.16,0.054800000000000015,296.28448182951723,,,,,,,,
0.1,3.0,109,0.12,0.12,0.0548,296.5954967749995,,,,,,,,
0.1,3.0,110,0.08,0.08,0.0524,295.4125774579238,,,,,,,,
0.1,3.0,111,0.44,0.44,0.049600000000000005,295.96508076236773,,,,,,,,
0.1,3.0,112,0.84,0.84,0.0604,296.0275410889779,,,,,,,,
0.1,3.0,113,0.08,0.08,0.048799999999999996,296.24900453668505,,,,,,,,
0.1,3.0,114,0.08,0.08,0.05400000000000001,295.3209565550541,,,,,,,,
0.1,3.0,115,0.36,0.36,0.0496,295.4775059063479,,,,,,,,
0.1,3.0,116,0.0,0.0,0.046000000000000006,295.48610884802963,,,,,,,,
0.1,3.0,117,0.32,0.32,0.04680000000000001,296.413463792401,,,,,,,,
0.1,3.0,118,0.08,0.08,0.0492,295.5005684122718,,,,,,,,
0.1,3.0,119,1.0,1.0,0.054400000000000004,296.9224459456278,,,,,,,,
0.125,1.3333333333333333,0,0.96,0.96,0.0432,370.182739458163,,,,,,,,
0.125,1.3333333333333333,1,0.76,0.76,0.053200000000000004,369.12847222317345,,,,,,,,
0.125,1.3333333333333333,2,0.5,0.48,0.04800000000000001,369.3912523116463,,,,,,,,
0.125,1.3333333333333333,3,0.56,0.56,0.046000000000000006,371.02352227366833,,,,,,,,
0.125,1.3333333333333333,4,1.0,1.0,0.03560000000000001,369.9124885992723,,,,,,,,
0.125,1.3333333333333333,5,0.48,0.48,0.0444,370.77236763367256,,,,,,,,
0.125,1.3333333333333333,6,1.0,1.0,0.0416,368.777547709364,,,,,,,,
0.125,1.3333333333333333,7,0.92,0.92,0.0432,370.11713269794336,,,,,,,,
0.125,1.3333333333333333,8,0.36,0.36,0.0416,370.7047793472682,,,,,,,,
0.125,1.3333333333333333,9,1.0,1.0,0.0416,370.5714624102246,,,,,,,,
0.125,1.3333333333333333,10,1.0,1.0,0.04,369.8755942441527,,,,,,,,
0.125,1.3333333333333333,11,1.0,1.0,0.013999999999999999,376.05137661321044,,,,,,,,
0.125,1.3333333333333333,12,0.48,0.48,0.039599999999999996,370.27393877217196,,,,,,,,
0.125,1.3333333333333333,13,0.92,0.92,0.04880000000000001,370.1513546583714,,,,,,,,
0.125,1.3333333333333333,14,0.36,0.36,0.046000000000000006,369.39650298453154,,,,,,,,
0.125,1.3333333333333333,15,1.0,1.0,0.044000000000000004,371.19411317639197,,,,,,,,
0.125,1.3333333333333333,16,0.92,0.92,0.038,369.4519721804331,,,,,,,,
0.125,1.3333333333333333,17,1.0,1.0,0.045200000000000004,370.014426432157,,,,,,,,
0.125,1.3333333333333333,18,1.0,1.0,0.04359999999999999,369.98352645011755,,,,,,,,
0.125,1.3333333333333333,19,1.0,1.0,0.042800000000000005,370.1493803384009,,,,,,,,
0.125,1.3333333333333333,20,0.88,0.88,0.0432,369.3709423232316,,,,,,,,
0.125,1.3333333333333333,21,1.0,1.0,0.042,368.96747207210217,,,,,,,,
0.125,1.3333333333333333,22,0.36,0.36,0.0384,369.33578859023464,,,,,,,,
0.125,1.3333333333333333,23,0.12,0.12,0.046400000000000004,368.8003011840703,,,,,,,,
0.125,1.3333333333333333,24,0.96,0.96,0.048,369.4841648269958,,,,,,,,
0.125,1.3333333333333333,25,0.56,0.56,0.0584,370.89848679603546,,,,,,,,
0.125,1.3333333333333333,26,0.88,0.88,0.0444,369.1813346117587,,,,,,,,
0.125,1.3333333333333333,27,1.0,1.0,0.0424,370.9662511518129,,,,,,,,
0.125,1.3333333333333333,28,1.0,1.0,0.026000000000000002,372.9780819200623,,,,,,,,
0.125,1.3333333333333333,29,0.52,0.52,0.05159999999999999,369.67543175964346,,,,,,,,
0.125,1.3333333333333333,30,1.0,1.0,0.046000000000000006,370.3515830220518,,,,,,,,
0.125,1.3333333333333333,31,1.0,1.0,0.0432,369.5524816489649,,,,,,,,
0.125,1.3333333333333333,32,0.8,0.8,0.04,369.47778904977685,,,,,,,,
0.125,1.3333333333333333,33,0.64,0.64,0.0412,370.9758710388525,,,,,,,,
0.125,1.3333333333333333,34,0.24,0.24,0.047200000000000006,370.4914081867274,,,,,,,,
0.125,1.3333333333333333,35,0.92,0.92,0.0476,369.1687587264134,,,,,,,,
0.125,1.3333333333333333,36,1.0,1.0,0.042,370.6125795844624,,,,,,,,
0.125,1.3333333333333333,37,1.0,1.0,0.042,370.3061125114271,,,,,,,,
0.125,1.3333333333333333,38,1.0,1.0,0.044000000000000004,370.45121604000036,,,,,,,,
0.125,1.3333333333333333,39,0.96,0.96,0.04800000000000001,369.47488045933756,,,,,,,,
0.125,1.3333333333333333,40,0.68,0.68,0.0416,370.4998277323933,,,,,,,,
0.125,1.3333333333333333,41,1.0,1.0,0.0424,370.98574526128834,,,,,,,,
0.125,1.3333333333333333,42,1.0,1.0,0.0404,369.83969808670207,,,,,,,,
0.125,1.3333333333333333,43,0.72,0.72,0.0436,370.25855216385344,,,,,,,,
0.125,1.3333333333333333,44,0.68,0.68,0.036000000000000004,370.1044205833525,,,,,,,,
0.125,1.3333333333333333,45,1.0,1.0,0.042,369.810828526351,,,,,,,,
0.125,1.3333333333333333,46,0.32,0.32,0.042,369.8478988127349,,,,,,,,
0.125,1.3333333333333333,47,0.96,0.96,0.032400000000000005,368.79815445588395,,,,,,,,
0.125,1.3333333333333333,48,1.0,1.0,0.039200000000000006,370.32463495513645,,,,,,,,
0.125,1.3333333333333333,49,0.92,0.92,0.0424,369.8788739559925,,,,,,,,
0.125,1.3333333333333333,50,0.96,0.96,0.046400000000000004,368.948185060553,,,,,,,,
0.125,1.3333333333333333,51,0.6,0.6,0.052000000000000005,370.79056294816684,,,,,,,,
0.125,1.3333333333333333,52,0.52,0.52,0.045200000000000004,369.36902967485736,,,,,,,,
0.125,1.3333333333333333,53,0.56,0.56,0.0436,370.1666567069538,,,,,,,,
0.125,1.3333333333333333,54,1.0,1.0,0.046000000000000006,369.3885080980232,,,,,,,,
0.125,1.3333333333333333,55,0.64,0.64,0.038000000000000006,369.28914118133304,,,,,,,,
0.125,1.3333333333333333,56,1.0,1.0,0.042800000000000005,370.3761541442535,,,,,,,,
0.125,1.3333333333333333,57,1.0,1.0,0.04880000000000001,370.21800402787835,,,,,,,,
0.125,1.3333333333333333,58,1.0,1.0,0.042,369.4781339202337,,,,,,,,
0.125,1.3333333333333333,59,0.92,0.92,0.046400000000000004,369.6222597451389,,,,,,,,
0.125,1.3333333333333333,60,0.52,0.52,0.049600000000000005,369.4055500473691,,,,,,,,
0.125,1.3333333333333333,61,0.76,0.76,0.0512,369.67833844723924,,,,,,,,
0.125,1.3333333333333333,62,0.68,0.68,0.045200000000000004,370.1825400282936,,,,,,,,
0.125,1.3333333333333333,63,0.56,0.56,0.0476,368.701357535031,,,,,,,,
0.125,1.3333333333333333,64,0.6,0.6,0.0444,369.4913674528952,,,,,,,,
0.125,1.3333333333333333,65,1.0,1.0,0.037200000000000004,369.31195532361386,,,,,,,,
0.125,1.3333333333333333,66,1.0,1.0,0.034800000000000005,370.1448981542317,,,,,,,,
