width,hops,mix_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
4,2,0.008,16,0.116551357104843,0.07116523601664197,4.043994172932435,562.6361286398541,0.20538619873696007,1.8237347508251833,0.015588406494385709,0.011489125293076056,0.0,0.011489125293076056,1.3567966313136208,0.7370301317978818
4,2,0.008,17,0.14021282973621102,0.0857711179859493,3.9659398988263814,554.5971223021583,0.209265274083009,1.8304358699196266,0.015708278280100497,0.011489125293076056,0.0,0.011489125293076056,1.3672301310498478,0.7314057650500543
4,2,0.008,18,0.11523199023199023,0.07479839547369438,3.9918803684410875,564.7362637362637,0.2116054742364213,1.8416491961455805,0.01616978205948956,0.011489125293076056,0.0,0.011489125293076056,1.4073988791152197,0.7105306213037939
4,2,0.008,19,0.1247254827716774,0.07702914122062635,3.9846693121504337,560.4244604316547,0.20981949439737946,1.8428846294637635,0.016280181128002356,0.011489125293076056,0.0,0.011489125293076056,1.4170078846484198,0.7057123752336174
4,2,0.008,20,0.11833141982395713,0.07619115048340024,4.025329799651061,566.4190585533869,0.19461569288978353,1.7800195963066971,0.015997097285427253,0.011489125293076056,0.0,0.011489125293076056,1.3923685987712169,0.7182006265313028
4,2,0.008,21,0.11581475643623808,0.07148523964077577,4.033285432943481,555.469714028372,0.21308081576717086,1.8498944227813534,0.015412237397580542,0.011489125293076056,0.0,0.011489125293076056,1.3414630796017828,0.745454731632907
4,2,0.008,22,0.11797795515013303,0.07675431535076038,4.009076427269199,562.5507411630558,0.20433199778199196,1.8114381883198654,0.01592737978819028,0.011489125293076056,0.0,0.011489125293076056,1.3863004695221617,0.7213443419987342
4,2,0.008,23,0.12112676056338029,0.07859975262757847,3.969995003214793,563.4057860677578,0.21723366132937372,1.8583103405138002,0.015432282152137605,0.011489125293076056,0.0,0.011489125293076056,1.3432077515455332,0.7444864719172231
4,2,0.008,24,0.12715650030807146,0.07848216507444551,3.9683558012571174,569.9463955637708,0.21398084866814315,1.8489874878708976,0.01608793090822353,0.011489125293076056,0.0,0.011489125293076056,1.400274650840387,0.7141456137907242
4,2,0.008,25,0.13812323432847218,0.08005966928110356,4.007410998213758,565.037565854776,0.19157181229093112,1.7589775664462275,0.015951948348647278,0.011489125293076056,0.0,0.011489125293076056,1.3884388882294418,0.7202333559492957
