measure,series_col,x_col,N,T,f,paired,stake_draws,table_hash,series_val,x_val,rep,theory,sim,theory_sem
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,21,0.9999999993907204,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,22,0.6911663381962239,0.56,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,23,0.9999999999389456,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,24,0.999999999546235,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,25,0.999999999877163,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,26,0.8049899655085495,0.84,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,27,0.6611251894707543,0.64,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,28,0.9974491233958837,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,29,0.99539584288682,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,30,0.9999999398242791,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,31,0.817462096833949,0.76,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,32,0.9999849507249138,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,33,0.9999999999075057,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,34,0.9998051637946171,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,35,0.8344422827546205,0.96,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,36,0.9999999998608252,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,37,0.9999999998399696,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,38,0.9999999998270664,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,39,0.9302772654178154,0.96,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,40,0.9999999996333664,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,41,0.9282009261077796,0.96,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,42,1.0,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,43,0.6158240114731504,0.52,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,44,0.9971510898994548,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,45,0.999998647903551,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,46,0.9999999995372774,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,47,0.9999999992795636,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,48,0.552621557485838,0.52,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,49,0.9999999993891844,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,50,0.9785422575236056,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,51,0.999272148284111,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,52,0.99999999981246,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,53,0.9999999378238812,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,54,0.9999999997638086,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,55,0.8301283599977106,0.76,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,56,0.9999999999279888,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,57,0.8532797262357792,0.96,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,58,0.9999499586780912,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,59,0.800592171530972,0.64,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,60,0.9999999995610308,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,61,0.9999999997346248,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,62,0.9999999999276288,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,63,0.626387324636002,0.42,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,64,0.9999999641034212,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,65,0.5581625612397084,0.48,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,66,0.9999999993338906,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,67,0.997674289558098,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,68,1.0,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,69,0.9999999999731504,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,70,0.7920301336559813,0.8,
