p_s,mix_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
0.1,0.001,3,0.2633622658748287,0.2076769056208521,2.8407894008133243,2960.686614892645,0.4018396676692646,2.6079176989025905,0.03359444450247407,0.00175,0.0,0.00175,19.196825429985182,0.052091946329730826
0.1,0.001,4,0.2731915542343166,0.21460653366179205,2.8012108571381154,2963.3773153441575,0.19022547808708623,1.7633019944640975,0.030327471863652082,0.00175,0.0,0.00175,17.329983922086903,0.05770345803526738
0.1,0.001,5,0.2974640680261871,0.23050295765397988,2.7485907542957095,2926.592821130258,0.28088380297413096,2.114005640262493,0.03582066651252076,0.00175,0.0,0.00175,20.468952292869005,0.04885447900273728
0.1,0.001,6,0.29550934297769743,0.23670109827847943,2.6929597457729866,2929.9167420132612,0.20458879219950177,1.8143940625986539,0.03169541047603613,0.00175,0.0,0.00175,18.1116631291635,0.055213041059150134
0.1,0.001,7,0.27032350935676946,0.21406174456252064,2.844379288406831,2946.4563224486706,0.24579217989230528,1.9750328905755796,0.03090755381792982,0.00175,0.0,0.00175,17.661459324531325,0.05662046276159213
0.1,0.001,8,0.2713879748728687,0.20807577940653865,2.885177040189586,2907.97075979659,0.23050029718433507,1.9024374090974134,0.0309390070907155,0.00175,0.0,0.00175,17.679432623266,0.05656290115803873
0.1,0.001,9,0.26189387008234216,0.20656952092833195,2.8559747049600417,2965.2300243976824,0.2137974470097106,1.8445122130708147,0.029965195669927485,0.00175,0.0,0.00175,17.12296895424428,0.058401087023645486
0.1,0.001,10,0.3483222490931076,0.27317448058457544,2.448705780108918,2938.9009220072553,0.20371753786457703,1.8097881577757995,0.03529339912542503,0.00175,0.0,0.00175,20.167656643100017,0.049584342776984515
0.1,0.001,11,0.32351584127960625,0.25929195975637515,2.5779428127793587,2990.864195632113,0.24696286793914624,1.9787788268331552,0.030929403581116403,0.00175,0.0,0.00175,17.673944903495087,0.056580463810444855
0.1,0.001,12,0.30842667067578744,0.24857060697432187,2.6274297045648614,2923.032924904157,0.2641990253760014,2.035360670591216,0.03262059109080885,0.00175,0.0,0.00175,18.640337766176486,0.05364709655715216
0.1,0.001,13,0.27745362058647516,0.21384178494516468,2.780404048383243,2909.7005535607423,0.3012651633762289,2.1898160523739314,0.034626893132659105,0.00175,0.0,0.00175,19.786796075805203,0.050538753023425295
0.1,0.001,14,0.25319596931869454,0.19716319499876225,2.9032871063272645,2925.518123026019,0.20976970938500017,1.8370304025973425,0.03465853127000209,0.00175,0.0,0.00175,19.804875011429765,0.050492618581176665
0.1,0.001,15,0.2949085964647228,0.2280801811252633,2.756850770293739,2938.08732436924,0.25586038012988865,2.0152551314665317,0.03383742911040602,0.00175,0.0,0.00175,19.33567377737487,0.0517178770966918
0.1,0.001,16,0.2876712328767123,0.22456245243515727,2.725625585284433,2944.476197684099,0.26683020874042995,2.05700539571333,0.03487394315861174,0.00175,0.0,0.00175,19.927967519206707,0.0501807321311716
0.1,0.001,17,0.24477319042946638,0.18241798919682714,2.982974408312716,2935.2373764057666,0.21389085426926613,1.839487299202975,0.030092174202053904,0.00175,0.0,0.00175,17.195528115459375,0.05815465470356595
0.1,0.001,18,0.2862346334800425,0.22597683215495856,2.7143254013309677,2951.803460312642,0.21646657676319592,1.8586296745640865,0.03512553234391249,0.00175,0.0,0.00175,20.071732767949992,0.049821308980197924
0.1,0.001,19,0.31440748915442573,0.25384131995868886,2.5979985966983254,2959.7245604688333,0.2248070331697818,1.8891269813613603,0.029721607071207166,0.00175,0.0,0.00175,16.983775469261236,0.05887972328708006
0.1,0.001,20,0.27699169486311903,0.22301204597145283,2.8038586404700725,2991.0657490003077,0.30118603535811417,2.183864540943792,0.0316342344407062,0.00175,0.0,0.00175,18.076705394689256,0.05531981509715755
0.1,0.001,21,0.23670537897310515,0.17911694754005017,3.0052413698683016,2972.4363539119804,0.23587359048542567,1.94934216309494,0.032736238667850165,0.00175,0.0,0.00175,18.70642209591438,0.053457577022086304
0.1,0.001,22,0.2857469338005637,0.22462137642643457,2.778197419114177,2963.302277748153,0.2159219988679979,1.8685227565073146,0.035865226603884026,0.00175,0.0,0.00175,20.494415202219443,0.048793780653556044
0.1,0.001,23,0.27480682426746234,0.21355750680060634,2.774597566504862,2974.721979955627,0.2015225975192152,1.8038673327506118,0.03386234571207803,0.00175,0.0,0.00175,19.34991183547316,0.05167982203240603
0.1,0.001,24,0.24238530723301338,0.1843684641647282,2.9904298646023144,2939.550525281536,0.20062982308445498,1.8015519119812542,0.028324758347849383,0.00175,0.0,0.00175,16.185576198771077,0.06178340441633009
0.1,0.001,25,0.26345375505921154,0.2129649134736938,2.847856029990529,2914.5635586868534,0.2076382311352063,1.8250421941149653,0.037348756980676204,0.00175,0.0,0.00175,21.342146846100686,0.04685564236864506
0.1,0.001,26,0.278170603279675,0.21709374558544944,2.8452312231988275,2925.4961636828643,0.2077243919193279,1.8233800346044262,0.030935425956792845,0.00175,0.0,0.00175,17.677386261024484,0.05656944896909469
0.1,0.001,27,0.28197917458387173,0.21710974888278192,2.7667159971111883,2955.6845785513415,0.23290781819378026,1.9423140227229738,0.03305394499596329,0.00175,0.0,0.00175,18.88796856912188,0.052943756039217665
0.1,0.001,28,0.2810928469563912,0.2206273384568179,2.7597766139115008,2919.258650454102,0.23561926279217005,1.938736801457964,0.033652911069512265,0.00175,0.0,0.00175,19.23023489686415,0.052001444879025825
0.1,0.001,29,0.27529626253418416,0.22151309516464246,2.7219654909271553,2954.738225463385,0.25772518379380926,2.0224881896956743,0.033506585443234954,0.00175,0.0,0.00175,19.146620253277117,0.0522285388633454
0.1,1.0,0,0.013081285444234404,0.009996707926380861,6.651046644197313,2941.3786011342154,3.6616445043182466,15.589562070946645,0.031966625955738986,1.75,0.0,1.75,0.01826664340327942,54.74459526704668
0.1,1.0,1,0.011954022988505748,0.010023647985514627,6.6480967625288985,2979.788122605364,3.4994152188883163,14.800899225798616,0.03311853566322607,1.75,0.0,1.75,0.018924877521843467,52.840500491788134
0.1,1.0,2,0.011016373651248773,0.00997983722969421,6.653469973038348,2934.656530596846,3.4577366270823404,14.710273330813925,0.03311020432200754,1.75,0.0,1.75,0.01892011675543288,52.85379646047119
0.1,1.0,3,0.010851419031719533,0.009985525208013669,6.65278453609925,2951.810213993019,3.4562455500126816,14.673033361848992,0.03326298065662227,1.75,0.0,1.75,0.019007417518069867,52.611039824285726
0.1,1.0,4,0.005445620493940788,0.010005667135445697,6.6498806791375475,2983.043795060592,3.4683424628456123,14.889421737863128,0.0350222757079361,1.75,0.0,1.75,0.020012728975963484,49.9681978005629
0.1,1.0,5,0.008173149689723021,0.01001111287163997,6.649995227741123,2942.8349477826546,3.512174442235846,14.97955170906985,0.033231485289563815,1.75,0.0,1.75,0.018989420165465037,52.66090229646097
0.1,1.0,6,0.009735530854733615,0.010009637517850702,6.6497642931517476,2981.597700268302,3.5205124153289944,15.118193467714368,0.032903184273413676,1.75,0.0,1.75,0.018801819584807814,53.18634164578501
0.1,1.0,7,0.010142294883439297,0.010001082765204247,6.650485838240327,2942.6220102936722,3.5553617693076376,15.01528787979865,0.033042740007217276,1.75,0.0,1.75,0.018881565718409873,52.96170958031207
0.1,1.0,8,0.008290864836084278,0.009988910028274631,6.651811350408632,2958.346999315433,3.4633892677666154,14.60136044233427,0.03254381929285071,1.75,0.0,1.75,0.018596468167343262,53.77365158810488
0.1,1.0,9,0.011546298392574145,0.010007272451594136,6.650277702514695,2935.068296732322,3.4214906298730057,14.55417052988184,0.03463606674388286,1.75,0.0,1.75,0.019792038139361635,50.52536747143989
0.1,1.0,10,0.012595796342666363,0.010003970275457434,6.650296548038754,2951.744517793459,3.446073090104619,14.624636859565861,0.032989792945459756,1.75,0.0,1.75,0.01885131025454843,53.046710626319495
0.1,1.0,11,0.01052390757263784,0.01001472909433576,6.648701608571326,2964.6514146267064,3.5945402928919066,15.218451204307161,0.034514791454749574,1.75,0.0,1.75,0.019722737974142614,50.70289943064925
0.1,1.0,12,0.011475286882172054,0.010004589556842906,6.649953159260719,2917.9468236705916,3.6207145870430395,15.14753381345972,0.034700274764363194,1.75,0.0,1.75,0.019828728436778967,50.431877323266356
0.1,1.0,13,0.014534662506658549,0.010012121537915806,6.649544539767672,2959.3185450117953,3.720205337071093,15.691412740225656,0.03521925373736738,1.75,0.0,1.75,0.020125287849924216,49.68873029081994
0.1,1.0,14,0.011335970785149117,0.01000304942374926,6.650341554220712,2958.9792300669505,3.5057607449998613,14.786326176578733,0.032475452144221366,1.75,0.0,1.75,0.018557401225269353,53.8868555925985
0.1,1.0,15,0.009670296200411177,0.010000612979064386,6.650312088838334,2960.706693063276,3.4599474665883463,14.699627579653606,0.0336113756271619,1.75,0.0,1.75,0.019206500358378228,52.065705950630495
0.1,1.0,16,0.00916590284142988,0.010003862479018993,6.650291966895689,2971.80316223648,3.532677573035471,14.912006034302182,0.03566926628352456,1.75,0.0,1.75,0.02038243787629975,49.06184461686882
0.1,1.0,17,0.010681009014468602,0.010007377909320216,6.649720706578952,2946.4837512309673,3.5101808623294346,15.054361715736407,0.03246256060939639,1.75,0.0,1.75,0.018550034633940792,53.90825514526593
0.1,1.0,18,0.009739263803680981,0.0100120905698188,6.6489354099722915,2982.105981595092,3.4810971771075856,15.0116791929184,0.030492240629959286,1.75,0.0,1.75,0.017424137502833878,57.39164993603609
0.1,1.0,19,0.00964727163099186,0.010003953400020032,6.65014568132316,2931.361621947543,3.485271563840797,14.871291091259984,0.03390093834831047,1.75,0.0,1.75,0.019371964770463126,51.62099001567062
0.1,1.0,20,0.0936936936936937,0.010042056501231744,6.649670980269805,2919.7517267267267,3.4968600629654247,14.799364952104114,0.033272074588323895,1.75,0.0,1.75,0.0190126140504708,52.59666016179599
0.1,1.0,21,0.003225311012133313,0.009990501758546962,6.651646988605205,2987.458070956842,3.465347763733007,14.8845135636119,0.03349318103516416,1.75,0.0,1.75,0.019138960591522376,52.249441406078816
0.1,1.0,22,0.025156035926320597,0.009990367859053126,6.653276074281071,2960.4902572689907,3.5155924160208087,14.879980238245121,0.03234899715206837,1.75,0.0,1.75,0.018485141229753355,54.09750391251639
0.1,1.0,23,0.009583684735106955,0.009993862524021948,6.651853108084776,2982.076976155792,3.5112703865161166,15.047678745817478,0.031218424914373457,1.75,0.0,1.75,0.017839099951070546,56.05663978243413
0.1,1.0,24,0.007315233785822021,0.01000182361460786,6.650586157215097,2933.8187028657617,3.5020534228824545,14.993273530360428,0.0321371067040309,1.75,0.0,1.75,0.018364060973731944,54.454186436780276
0.1,1.0,25,0.007585044437634079,0.010016838950087424,6.648700746652928,2980.365307998774,3.477233332087053,14.602418961110763,0.030759678741132883,1.75,0.0,1.75,0.017576959280647363,56.892661809885574
0.1,1.0,26,0.020108157513900524,0.009994419758507345,6.652470214883465,2962.7970904105414,3.5422450346231926,14.961289716218108,0.031328630060234085,1.75,0.0,1.75,0.017902074320133764,55.85944858218688
0.1,1.0,27,0.006619996956323239,0.009994163385033823,6.651694448061779,2958.8592299497795,3.4564599455334246,14.824981386924733,0.03365464534593656,1.75,0.0,1.75,0.01923122591196375,51.99876516337421
0.1,1.0,28,0.009821223049182844,0.010016265362082541,6.648227123862843,2984.3416711424843,3.4763710821571294,14.984417208911632,0.033838027514559006,1.75,0.0,1.75,0.019336015722605147,51.71696249868739
0.1,1.0,29,0.00801587907473853,0.010024332711541321,6.647194410492086,2968.6911214596535,3.5747349507000763,15.178087512307355,0.030840499238965945,1.75,0.0,1.75,0.017623142422266255,56.743569111518575
0.125,0.0001,0,0.7101633937940339,0.6420730520381066,0.8750453641796803,3643.4591515514917,0.3921687857946381,2.556655349687543,0.03291431504431172,0.00017500000000000003,0.0,0.00017500000000000003,188.0818002532098,0.005316835539928505
0.125,0.0001,1,0.7498855835240275,0.6930598300924014,0.7479382039575706,3707.730434782609,0.32261087009101175,2.26045667106112,0.03542272637381752,0.00017500000000000003,0.0,0.00017500000000000003,202.41557927895724,0.004940331191710589
0.125,0.0001,2,0.7336195210122006,0.6697171993440536,0.8082768628056536,3661.1915198071997,0.17446053365711123,1.6929319650564336,0.030992520661905738,0.00017500000000000003,0.0,0.00017500000000000003,177.10011806803277,0.005646523621265184
0.125,0.0001,3,0.765831883180752,0.7095534539896312,0.7177418234553579,3678.596731482182,0.3429403541376814,2.3570761141861203,0.03108726401446932,0.00017500000000000003,0.0,0.00017500000000000003,177.6415086541104,0.005629314947708092
0.125,0.0001,4,0.7313522890112376,0.6800400908742927,0.771971263827702,3666.4901576287803,0.27531431752140634,2.0974069984079566,0.034444960488442165,0.00017500000000000003,0.0,0.00017500000000000003,196.8283456482409,0.005080569044598568
0.125,0.0001,5,0.7420194442317998,0.6804792786943958,0.7904538914906598,3721.740718058639,0.23146059163264,1.9106699586185638,0.032843198469448845,0.00017500000000000003,0.0,0.00017500000000000003,187.67541982542195,0.005328348277735106
0.125,0.0001,6,0.756993006993007,0.6938956427615337,0.7626268596643117,3694.622909698997,0.22882809865404852,1.9076839817807971,0.03609558215770243,0.00017500000000000003,0.0,0.00017500000000000003,206.26046947258527,0.004848238746653842
0.125,0.0001,7,0.7899070786431971,0.7407775240209515,0.636485296672398,3672.4569011105236,0.2524124776246026,2.009474928024201,0.03400837970084507,0.00017500000000000003,0.0,0.00017500000000000003,194.33359829054322,0.005145790582773677
0.125,0.0001,8,0.7175017054498598,0.6626088525639342,0.8174888765005384,3684.80921700902,0.25230297303642146,1.9864125896921463,0.03295572453935487,0.00017500000000000003,0.0,0.00017500000000000003,188.31842593917068,0.0053101548348912665
0.125,0.0001,9,0.7374620060790273,0.681631947174228,0.7757661375775892,3693.9563069908813,0.27923960163025185,2.091416812616134,0.03325806290661282,0.00017500000000000003,0.0,0.00017500000000000003,190.04607375207323,0.00526188192293076
0.125,0.0001,10,0.7432732847834419,0.678909190510434,0.7938900331584906,3726.695208892296,0.1967890958476346,1.7751750557943178,0.03403794452560019,0.00017500000000000003,0.0,0.00017500000000000003,194.50254014628678,0.0051413210297813735
0.125,0.0001,11,0.7301286903860712,0.6675090896884297,0.8153888054904614,3679.8155185465557,0.3470879996602889,2.3711373340888784,0.03100486876299692,0.00017500000000000003,0.0,0.00017500000000000003,177.17067864569665,0.0056442748181813164
0.125,0.0001,12,0.7546454304133485,0.7028496976065892,0.7267376526072888,3687.574137277209,0.20922522954060696,1.8412123637190598,0.03693898046875729,0.00017500000000000003,0.0,0.00017500000000000003,211.0798883928988,0.004737542774035512
0.125,0.0001,13,0.7443039890999924,0.6948891951512963,0.7489075818128652,3679.8067519491333,0.21114200819283724,1.8588710163429942,0.031099875646410115,0.00017500000000000003,0.0,0.00017500000000000003,177.71357512234349,0.005627032146033691
0.125,0.0001,14,0.7340631516234734,0.6753388157500532,0.8049318611245716,3620.280160857909,0.20055180540657602,1.7934611483829048,0.033462842373246,0.00017500000000000003,0.0,0.00017500000000000003,191.21624213283428,0.00522968126999023
0.125,0.0001,15,0.7195140704290327,0.6565040130908356,0.8518506280664276,3737.326695371367,0.20089767349418253,1.8042202366799809,0.030805983748429282,0.00017500000000000003,0.0,0.00017500000000000003,176.0341928481673,0.0056807145465342535
0.125,0.0001,16,0.7404545106741143,0.671326868208992,0.8162288865933944,3718.957073991889,0.2447633192059584,1.9830624252722755,0.03320457083724587,0.00017500000000000003,0.0,0.00017500000000000003,189.7404047842621,0.0052703587363852
0.125,0.0001,17,0.7719168454538728,0.7225016365679244,0.6756780613628467,3596.5655840793074,0.2276165045623202,1.8956374081904248,0.03255968599072139,0.00017500000000000003,0.0,0.00017500000000000003,186.05534851840792,0.005374744708836264
0.125,0.0001,18,0.715972326665664,0.657550932972976,0.8342425389670955,3655.5547450744475,0.21522648763493635,1.8646118959427564,0.03007251845112026,0.00017500000000000003,0.0,0.00017500000000000003,171.84296257783004,0.005819266526827285
0.125,0.0001,19,0.7630638168403439,0.7087401585796318,0.7097984787161415,3697.572602114551,0.2187775557686109,1.8501956074932604,0.03316018511954694,0.00017500000000000003,0.0,0.00017500000000000003,189.48677211169675,0.00527741324027901
0.125,0.0001,20,0.7358115343429708,0.6724596895722746,0.8105314990484093,3718.2089643567388,0.19680650238296948,1.7777300750083864,0.03265920650834978,0.00017500000000000003,0.0,0.00017500000000000003,186.62403719057016,0.005358366559066854
0.125,0.0001,21,0.7516475095785441,0.697133714835078,0.7450755935131487,3724.8725670498084,0.2652036144572776,2.0613467647540857,0.03396595988381346,0.00017500000000000003,0.0,0.00017500000000000003,194.09119933607687,0.005152217119687426
0.125,0.0001,22,0.7307366638441999,0.6678846918904568,0.8335235612784834,3742.5861750442614,0.2296832713764161,1.9142713004166891,0.03450222515157659,0.00017500000000000003,0.0,0.00017500000000000003,197.15557229472333,0.00507213662977338
0.125,0.0001,23,0.7365941216064618,0.6818181434836729,0.7673685778937054,3634.203500112183,0.23069836336071603,1.8961246464174772,0.037163078640890475,0.00017500000000000003,0.0,0.00017500000000000003,212.36044937651698,0.004708974778194178
0.125,0.0001,24,0.722073348135671,0.6530993316572498,0.8620434417209387,3721.6133527295,0.22770485063665546,1.918927512349162,0.03441698584500382,0.00017500000000000003,0.0,0.00017500000000000003,196.66849054287894,0.00508469860748727
0.125,0.0001,25,0.7555335063349107,0.6999852101529607,0.7280441866224768,3710.8065180888416,0.2508379531209357,2.0060825343513766,0.03122239991740528,0.00017500000000000003,0.0,0.00017500000000000003,178.41371381374444,0.005604950306925135
0.125,0.0001,26,0.7137852246763138,0.6572398992656735,0.8487672811153198,3702.1836252856056,0.22749262384604663,1.894748693167839,0.029982572247147506,0.00017500000000000003,0.0,0.00017500000000000003,171.3289842694143,0.005836724032797061
0.125,0.0001,27,0.7848970251716247,0.7299913966468289,0.6637017955749152,3707.7045003813882,0.2625896396639291,2.047417724602936,0.03168956093084034,0.00017500000000000003,0.0,0.00017500000000000003,181.08320531908763,0.005522323278063777
0.125,0.0001,28,0.7461210830544569,0.6893527307469626,0.7703675039640846,3697.2248250684515,0.2103266546910163,1.8326005775736338,0.03152305368861331,0.00017500000000000003,0.0,0.00017500000000000003,180.1317353635046,0.005551492622785246
0.125,0.0001,29,0.7298436541998774,0.678051336644343,0.7910638678515743,3725.298589822195,0.28881262749200687,2.158331183307787,0.032259563931254384,0.00017500000000000003,0.0,0.00017500000000000003,184.3403653214536,0.00542474784758181
0.125,0.001,0,0.24607329842931938,0.1932036917682816,3.0757194134348538,3688.3290082707335,0.2094333483837545,1.828033665023777,0.03105524944125567,0.00175,0.0,0.00175,17.74585682357467,0.056351181571099994
0.125,0.001,1,0.2465858523860672,0.19455412778858008,3.029055772011693,3729.3980359060915,0.24744568153982982,1.9914027964136771,0.034683681764768555,0.00175,0.0,0.00175,19.819246722724888,0.05045600440774537
0.125,0.001,2,0.24630841832851272,0.1902042712381827,3.057373040917881,3700.1018419850816,0.25000215784530155,2.010178533240869,0.03311579039108488,0.00175,0.0,0.00175,18.923308794905644,0.05284488092638485
0.125,0.001,3,0.22904403546680574,0.177862650381303,3.0963158827933874,3621.6040533492287,0.2434286845382303,1.9675066564157917,0.032576399419494376,0.00175,0.0,0.00175,18.615085382568214,0.053719871784011976
0.125,0.001,4,0.20268446310737853,0.15616925678944504,3.3072852971267315,3645.0773845230956,0.1852308755624108,1.729065442721799,0.03068790382131686,0.00175,0.0,0.00175,17.53594504075249,0.05702572616851043
0.125,0.001,5,0.2659136009769501,0.20657208941921668,2.972541295134849,3710.9884750419783,0.2306838067888748,1.9195784004413787,0.03689963787589091,0.00175,0.0,0.00175,21.085507357651945,0.047425939676860526
0.125,0.001,6,0.21690734055354993,0.17044450788256058,3.1883502241771113,3656.201263537906,0.2378309291379992,1.9233506078238678,0.03192932882159065,0.00175,0.0,0.00175,18.245330755194658,0.0548085432605977
0.125,0.001,7,0.24428242517267842,0.1942891566863486,3.003359434043292,3729.682655410591,0.2474718379380647,1.9830645808313614,0.034310863347950325,0.00175,0.0,0.00175,19.606207627400185,0.05100425431598888
0.125,0.001,8,0.23380216739681808,0.18001222304781392,3.104233352866815,3736.243332564753,0.21020725523703732,1.8404389883911554,0.035226405734346045,0.00175,0.0,0.00175,20.129374705340595,0.04967864201637055
0.125,0.001,9,0.24531921424186617,0.1933764514706896,3.053115389310063,3731.2363413136895,0.2638529021060094,2.0547786252846434,0.03104163071589197,0.00175,0.0,0.00175,17.73807469479541,0.056375904217689045
0.125,0.001,10,0.2324395332663627,0.184693147828616,3.0816549220733815,3757.670968240476,0.36747834339621477,2.4534928972494665,0.031552649454956595,0.00175,0.0,0.00175,18.03008540283234,0.05546285431587087
0.125,0.001,11,0.2421438947931799,0.18915424685540275,3.0773527046684586,3717.5297805642635,0.33808336171205156,2.3547264901752234,0.03397414393943271,0.00175,0.0,0.00175,19.41379653681869,0.051509759984528426
0.125,0.001,12,0.25656702898550726,0.17884373541611256,3.1149550942406536,3669.4469353864733,0.32556521095102653,2.291231503432244,0.032960225901786204,0.00175,0.0,0.00175,18.83441480102069,0.05309429629561983
0.125,0.001,13,0.3433666942584092,0.30074651740594194,2.6366764245770575,3658.426819173753,0.23578684285166673,1.932546481172416,0.032590938826468976,0.00175,0.0,0.00175,18.623393615125128,0.053695906378085814
0.125,0.001,14,0.2421875,0.1851053208096756,3.0561003853434983,3616.7049107142857,0.294616505067097,2.160228879223124,0.033934483566755234,0.00175,0.0,0.00175,19.391133466717278,0.05156996117407932
0.125,0.001,15,0.24921208394188638,0.19262643022925652,3.067804865115825,3737.4430778691676,0.37344562870566733,2.4921183929920634,0.032752626550291625,0.00175,0.0,0.00175,18.71578660016664,0.05343082935082708
0.125,0.001,16,0.23358882902026257,0.18189363702096742,3.087715878591311,3688.6994763603248,0.21671116474317387,1.855015975186651,0.03523985679903432,0.00175,0.0,0.00175,20.13706102801961,0.049659679662715187
0.125,0.001,17,0.2492657579637021,0.1975547434068297,3.007802783469842,3661.0280141576927,0.19662283157231286,1.7720216704044023,0.03362666200334967,0.00175,0.0,0.00175,19.215235430485524,0.05204203735195829
0.125,0.001,18,0.2537061218219525,0.1991286317361654,3.006693236881094,3734.6399108994547,0.21267336458549835,1.8411492897962938,0.034868718197792824,0.00175,0.0,0.00175,19.924981827310184,0.05018825154607416
0.125,0.001,19,0.24675520676124357,0.18875511387257327,3.009366046426426,3668.30335043767,0.19142666712286882,1.7722778924862448,0.0316625739313805,0.00175,0.0,0.00175,18.092899389360284,0.05527030126459777
0.125,0.001,20,0.2289841708928846,0.17529656216469208,3.1234678476369746,3735.5448747502687,0.2265353180700913,1.9170045382368244,0.03144662342426335,0.00175,0.0,0.00175,17.969499099579053,0.05564985392516732
0.125,0.001,21,0.24452280912364946,0.2008704550377131,2.9623860452715056,3647.0066026410564,0.2750139849667903,2.084953393711838,0.03282133342187951,0.00175,0.0,0.00175,18.755047669645435,0.053318979381666645
0.125,0.001,22,0.22516606856532032,0.17583825929788358,3.1121871428742085,3711.638543177827,0.29421866714255884,2.166635773825805,0.032669335334842994,0.00175,0.0,0.00175,18.66819161991028,0.053567052468727866
0.125,0.001,23,0.22004871365504644,0.17379839829992613,3.16448567283755,3699.832775156036,0.28087382146622986,2.115111350533181,0.031763248759230665,0.00175,0.0,0.00175,18.150427862417523,0.05509511993767437
0.125,0.001,24,0.25846715884009436,0.21000138950585054,2.9690250081025105,3699.602328944364,0.24060668601305224,1.9653758527179188,0.03290663685812189,0.00175,0.0,0.00175,18.803792490355363,0.053180761301897424
0.125,0.001,25,0.25640262060750446,0.19950558221573716,3.0090017079879434,3618.707564026206,0.20721256808610633,1.82162777778426,0.033607633667062396,0.00175,0.0,0.00175,19.204362095464226,0.05207150307982292
0.125,0.001,26,0.2533846153846154,0.19604276968050874,3.0172791353223505,3740.4771538461537,0.3758874247141648,2.5020367513385047,0.03233820042036482,0.00175,0.0,0.00175,18.478971668779895,0.054115565407218714
0.125,0.001,27,0.22426103646833012,0.17079503513480696,3.1729276339174817,3732.445681381958,0.2647362915740814,2.034385057979188,0.031153067142769806,0.00175,0.0,0.00175,17.801752653011317,0.05617424415965253
0.125,0.001,28,0.2389893901228914,0.1864913713965616,3.073546663684978,3711.0415998778717,0.21923614482511766,1.8697475574525346,0.03199311034162252,0.00175,0.0,0.00175,18.28177733807001,0.05469927685409437
0.125,0.001,29,0.270339046478557,0.2175612068479873,2.940988763490546,3637.937729211885,0.24100554262986407,1.9507539394992792,0.03099465351580734,0.00175,0.0,0.00175,17.711230580461336,0.0564613506360862
0.125,1.0,0,0.015765092647937837,0.008015232626598227,6.969617076096943,3631.5894351464435,3.4971329295949545,15.019804063139908,0.0344653873048301,1.75,0.0,1.75,0.019694507031331486,50.775579120062545
0.125,1.0,1,0.005133706229407708,0.007998301087710264,6.9710283155978745,3724.575664700023,3.4962984002486337,14.914860523416658,0.03543362066765481,1.75,0.0,1.75,0.020247783238659892,49.388122552135016
0.125,1.0,2,0.004209398438695852,0.008000198942134,6.971070758404685,3720.60569416807,3.5052403694135137,15.028373890098301,0.03496249399903777,1.75,0.0,1.75,0.019978567999450157,50.0536374792989
0.125,1.0,3,0.0072810011376564275,0.008010399432206246,6.969639892921721,3687.1006446719757,3.5247627084318083,14.775470723363146,0.03559264110207778,1.75,0.0,1.75,0.02033865205833016,49.167466808127394
0.125,1.0,4,0.011225024320886028,0.008007455210449484,6.970543520109951,3638.2696999176833,3.482917720131809,14.757435872161956,0.03482684277007953,1.75,0.0,1.75,0.019901053011474018,50.24859736936767
0.125,1.0,5,0.005023776652860868,0.007998957294612244,6.971775568655924,3727.906580763921,3.4577842702856287,14.797234509357807,0.03589002889311096,1.75,0.0,1.75,0.020508587938920547,48.76006105238634
0.125,1.0,6,0.005829015544041451,0.008009157615434605,6.969508173996175,3704.013334349284,3.533426577138016,14.946192878118337,0.034226572693138696,1.75,0.0,1.75,0.019558041538936397,51.12986379588096
0.125,1.0,7,0.0038125140165956493,0.008010306630401517,6.969596593356775,3634.1291021903266,3.476472349080723,14.805294813360568,0.034447691883894495,1.75,0.0,1.75,0.019684395362225427,50.80166200680013
0.125,1.0,8,0.010247782196390333,0.008005999037580307,6.970542007600189,3716.823416947079,3.456113341351738,14.72491680492069,0.03163241953475081,1.75,0.0,1.75,0.01807566830557189,55.322989064351574
0.125,1.0,9,0.006312941530136781,0.008017868346332247,6.968169657020548,3653.126634600932,3.5130183305300307,14.696575893975385,0.03658514118745869,1.75,0.0,1.75,0.02090579496426211,47.833627073712
0.125,1.0,10,0.014366729678638942,0.008017900543082296,6.969393019077337,3676.468884688091,3.4881509348051623,14.935066009485803,0.032366931996899315,1.75,0.0,1.75,0.018495389712513893,54.06752793770032
0.125,1.0,11,0.007082476582133882,0.007995669003765962,6.9720848180530375,3702.2530652654023,3.469986906507984,14.918994543562427,0.03385595626481381,1.75,0.0,1.75,0.01934626072275075,51.689575279217834
0.125,1.0,12,0.0055223541871548525,0.007997260480204986,6.9713538633733965,3678.95862016794,3.5447570609103423,14.871231065883629,0.030518460156390308,1.75,0.0,1.75,0.01743912008936589,57.342342668411625
0.125,1.0,13,0.006999322646195529,0.008001084348081913,6.971405991128366,3658.8405208098143,3.591476291825529,15.13567188293801,0.032913723621823716,1.75,0.0,1.75,0.018807842069613553,53.1693107746596
0.125,1.0,14,0.008523155830441997,0.008004375470433044,6.970613576482913,3665.1927892593153,3.483045156142907,14.993563444076106,0.03195417456403752,1.75,0.0,1.75,0.018259528322307154,54.765927265400826
0.125,1.0,15,0.03825220390954388,0.00802716803416399,6.969201118705121,3726.3703334610964,3.5139159556420054,14.94564819451075,0.03312431010905431,1.75,0.0,1.75,0.018928177205173893,52.83128899103167
