p_s,shape,rep,stake_top_jaccard,stake_confidence,stake_top1_hit,bandwidth_overhead,latency,latency_overhead,eta,inv_eta,sigma_d,sigma_Z,sigma_eps,sigma_noise
0.7,1.5,43,0.008421052631578947,0.0011200000000000001,0.0,20627.08710931004,,,,,,,,
0.7,1.5,44,0.0,0.00096,0.0,20662.463256753104,,,,,,,,
0.7,1.5,45,0.029941520467836255,0.00116,0.24,20596.56685511507,,,,,,,,
0.7,1.5,46,0.014736842105263158,0.0010400000000000001,0.0,20626.985758913957,,,,,,,,
0.7,1.5,47,0.05333333333333333,0.0012400000000000002,0.64,20648.09366008366,,,,,,,,
0.7,1.5,48,0.008421052631578947,0.001,0.0,20729.23181129385,,,,,,,,
0.7,1.5,49,0.01263157894736842,0.0010400000000000001,0.0,20687.185221337913,,,,,,,,
0.7,1.5,50,0.00631578947368421,0.0008000000000000001,0.0,20651.458034089468,,,,,,,,
0.7,1.5,51,0.0152046783625731,0.0009200000000000001,0.04,20645.844149594745,,,,,,,,
0.7,1.5,52,0.008421052631578947,0.0011600000000000002,0.08,20647.146443081714,,,,,,,,
0.7,1.5,53,0.01286549707602339,0.0010800000000000002,0.04,20685.878790587918,,,,,,,,
0.7,1.5,54,0.04939800481596147,0.00043999999999999996,0.56,20689.051519284727,,,,,,,,
0.7,1.5,55,0.017076023391812866,0.00092,0.0,20596.865047980362,,,,,,,,
0.7,1.5,56,0.029707602339181287,0.0007600000000000002,0.08,20659.29107021103,,,,,,,,
0.7,1.5,57,0.00631578947368421,0.00092,0.0,20688.49536520194,,,,,,,,
0.7,1.5,58,0.004210526315789474,0.0007599999999999999,0.0,20667.6335592215,,,,,,,,
0.7,1.5,59,0.006549707602339181,0.00072,0.0,20634.506664000353,,,,,,,,
0.7,1.5,60,0.010526315789473684,0.0014000000000000002,0.0,20664.70376900692,,,,,,,,
0.7,1.5,61,0.01263157894736842,0.0008800000000000001,0.12,20631.90941927422,,,,,,,,
0.7,1.5,62,0.008421052631578947,0.0012400000000000002,0.0,20736.5160450643,,,,,,,,
0.7,1.5,63,0.008421052631578947,0.0008799999999999999,0.0,20634.1018177419,,,,,,,,
0.7,1.5,64,0.019415204678362573,0.00136,0.08,20674.396322300207,,,,,,,,
0.7,1.5,65,0.01758513931888545,0.00092,0.12,20627.311621926514,,,,,,,,
0.7,1.5,66,0.008421052631578947,0.0012400000000000002,0.0,20628.28949151882,,,,,,,,
0.7,1.5,67,0.01263157894736842,0.00132,0.0,20667.74640849825,,,,,,,,
0.7,1.5,68,0.008421052631578947,0.00096,0.0,20645.59739749768,,,,,,,,
0.7,1.5,69,0.004210526315789474,0.0011200000000000001,0.0,20630.51286921316,,,,,,,,
0.7,1.5,70,0.016842105263157894,0.00116,0.1,20684.01227612097,,,,,,,,
0.7,1.5,71,0.010526315789473684,0.0008,0.0,20711.900042440568,,,,,,,,
0.7,1.5,72,0.004210526315789474,0.00096,0.0,20696.039085838398,,,,,,,,
0.7,1.5,73,0.0191812865497076,0.0010400000000000001,0.0,20675.536107468317,,,,,,,,
0.7,1.5,74,0.008421052631578947,0.00136,0.0,20612.397836093252,,,,,,,,
0.7,1.5,75,0.008421052631578947,0.0008399999999999999,0.0,20642.465096838718,,,,,,,,
0.7,1.5,76,0.0,0.0011200000000000001,0.0,20633.896161401055,,,,,,,,
0.7,1.5,77,0.00631578947368421,0.0008,0.0,20662.707721004677,,,,,,,,
0.7,1.5,78,0.014736842105263158,0.0011200000000000001,0.0,20649.16759891899,,,,,,,,
0.7,1.5,79,0.00631578947368421,0.00132,0.0,20600.5056963177,,,,,,,,
0.7,1.5,80,0.023625730994152043,0.00096,0.04,20651.165976492823,,,,,,,,
0.7,1.5,81,0.00631578947368421,0.0010800000000000002,0.0,20623.782570674124,,,,,,,,
0.7,1.5,82,0.014736842105263158,0.00108,0.04,20674.20254627297,,,,,,,,
0.7,1.5,83,0.013099415204678362,0.00084,0.0,20677.002840007874,,,,,,,,
0.7,1.5,84,0.017076023391812866,0.00092,0.0,20656.15961333771,,,,,,,,
0.7,1.5,85,0.002105263157894737,0.0007600000000000002,0.0,20726.89297160762,,,,,,,,
0.7,1.5,86,0.01263157894736842,0.0010800000000000002,0.04,20648.99189294608,,,,,,,,
0.7,1.5,87,0.023625730994152043,0.00132,0.16,20608.575631588305,,,,,,,,
0.7,1.5,88,0.010526315789473684,0.0010800000000000002,0.0,20723.896687404696,,,,,,,,
0.7,1.5,89,0.008421052631578947,0.0008799999999999999,0.0,20668.604549977677,,,,,,,,
0.7,1.5,90,0.0,0.0010800000000000002,0.0,20635.99207462674,,,,,,,,
0.7,1.5,91,0.03368421052631579,0.0010400000000000001,0.12,20654.44196649727,,,,,,,,
0.7,1.5,92,0.002105263157894737,0.00096,0.0,20687.825636158625,,,,,,,,
0.7,1.5,93,0.016842105263157894,0.00096,0.0,20634.975771000427,,,,,,,,
0.7,1.5,94,0.004210526315789474,0.0011200000000000001,0.0,20610.71245303541,,,,,,,,
0.7,1.5,95,0.0191812865497076,0.0008800000000000001,0.04,20674.400714991843,,,,,,,,
0.7,1.5,96,0.004210526315789474,0.00092,0.0,20714.46083905105,,,,,,,,
0.7,1.5,97,0.006549707602339181,0.0011200000000000001,0.0,20696.587774961026,,,,,,,,
0.7,1.5,98,0.028345373237014106,0.0014000000000000002,0.16,20671.936354440684,,,,,,,,
0.7,1.5,99,0.010526315789473684,0.00072,0.0,20618.475817109203,,,,,,,,
0.7,1.5,100,0.01286549707602339,0.0008799999999999999,0.0,20618.410847175506,,,,,,,,
0.7,1.5,101,0.008421052631578947,0.00116,0.0,20682.761803473048,,,,,,,,
0.7,1.5,102,0.02573099415204678,0.00096,0.0,20654.077738182565,,,,,,,,
0.7,1.5,103,0.010526315789473684,0.0007600000000000002,0.08,20643.653282644926,,,,,,,,
0.7,1.5,104,0.016842105263157894,0.00104,0.0,20752.06935451586,,,,,,,,
0.7,1.5,105,0.0,0.0014800000000000002,0.0,20632.44390093983,,,,,,,,
0.7,1.5,106,0.00631578947368421,0.00096,0.0,20581.86986046581,,,,,,,,
0.7,1.5,107,0.008421052631578947,0.001,0.0,20672.163589365544,,,,,,,,
0.7,1.5,108,0.01263157894736842,0.0008800000000000001,0.0,20681.41973009157,,,,,,,,
0.7,1.5,109,0.010526315789473684,0.001,0.0,20642.930596028924,,,,,,,,
0.7,1.5,110,0.034152046783625725,0.00132,0.12,20659.213280765547,,,,,,,,
0.7,1.5,111,0.01286549707602339,0.00132,0.04,20658.26904825346,,,,,,,,
0.7,1.5,112,0.01263157894736842,0.00116,0.0,20686.288537406934,,,,,,,,
0.7,1.5,113,0.015479876160990714,0.0009200000000000001,0.0,20670.677681509336,,,,,,,,
0.7,1.5,114,0.01286549707602339,0.00096,0.0,20705.240511763015,,,,,,,,
0.7,1.5,115,0.004210526315789474,0.0014800000000000002,0.0,20600.382337448853,,,,,,,,
0.7,1.5,116,0.004210526315789474,0.0007600000000000002,0.0,20613.933475229212,,,,,,,,
0.7,1.5,117,0.008421052631578947,0.0007599999999999999,0.0,20655.05016996083,,,,,,,,
0.7,1.5,118,0.004210526315789474,0.0007599999999999999,0.0,20606.64500466639,,,,,,,,
0.7,1.5,119,0.008421052631578947,0.0009200000000000001,0.0,20678.231715249392,,,,,,,,
0.7,2.0,0,0.008421052631578947,0.00092,0.04,20678.427011376254,,,,,,,,
0.7,2.0,1,0.0491640866873065,0.00132,0.4,20660.736673513988,,,,,,,,
0.7,2.0,2,0.01286549707602339,0.0012400000000000002,0.0,20642.5041793354,,,,,,,,
0.7,2.0,3,0.008421052631578947,0.00092,0.0,20659.45813075023,,,,,,,,
0.7,2.0,4,0.01263157894736842,0.00144,0.04,20614.070569077136,,,,,,,,
0.7,2.0,5,0.00631578947368421,0.00096,0.0,20630.384160719917,,,,,,,,
0.7,2.0,6,0.004210526315789474,0.0011200000000000001,0.0,20612.14713578769,,,,,,,,
0.7,2.0,7,0.008421052631578947,0.00132,0.0,20675.746942031557,,,,,,,,
0.7,2.0,8,0.014736842105263158,0.00096,0.0,20675.615709939037,,,,,,,,
0.7,2.0,9,0.01286549707602339,0.0012000000000000001,0.0,20673.692844986206,,,,,,,,
0.7,2.0,10,0.010526315789473684,0.0015600000000000002,0.0,20679.555673703613,,,,,,,,
0.7,2.0,11,0.004210526315789474,0.0009200000000000001,0.0,20722.557765458012,,,,,,,,
0.7,2.0,12,0.016842105263157894,0.0008799999999999999,0.0,20603.232598246297,,,,,,,,
0.7,2.0,13,0.010526315789473684,0.00128,0.0,20668.90229297561,,,,,,,,
0.7,2.0,14,0.00631578947368421,0.00128,0.0,20678.61956354385,,,,,,,,
0.7,2.0,15,0.010526315789473684,0.00128,0.0,20609.548733346932,,,,,,,,
0.7,2.0,16,0.002105263157894737,0.0011200000000000001,0.0,20647.902595029245,,,,,,,,
0.7,2.0,17,0.010526315789473684,0.0010400000000000001,0.0,20698.28717116696,,,,,,,,
0.7,2.0,18,0.002105263157894737,0.0011200000000000001,0.0,20625.28982901805,,,,,,,,
0.7,2.0,19,0.002105263157894737,0.00072,0.0,20643.20310598812,,,,,,,,
0.7,2.0,20,0.010526315789473684,0.0009200000000000001,0.0,20624.74060635882,,,,,,,,
0.7,2.0,21,0.008421052631578947,0.0010400000000000001,0.0,20628.941128355484,,,,,,,,
0.7,2.0,22,0.008421052631578947,0.0012000000000000001,0.0,20628.43346339467,,,,,,,,
0.7,2.0,23,0.00631578947368421,0.0016000000000000003,0.04,20663.617621259094,,,,,,,,
0.7,2.0,24,0.010760233918128654,0.001,0.04,20656.605032015457,,,,,,,,
0.7,2.0,25,0.002105263157894737,0.00104,0.0,20649.23050999187,,,,,,,,
0.7,2.0,26,0.008421052631578947,0.00132,0.0,20680.227933382164,,,,,,,,
0.7,2.0,27,0.01286549707602339,0.00128,0.0,20646.306895347665,,,,,,,,
0.7,2.0,28,0.00631578947368421,0.0008800000000000001,0.0,20666.934498003837,,,,,,,,
0.7,2.0,29,0.008421052631578947,0.0010800000000000002,0.0,20697.15970200074,,,,,,,,
0.7,2.0,30,0.0,0.0008000000000000001,0.0,20590.57774595597,,,,,,,,
0.7,2.0,31,0.008421052631578947,0.00128,0.0,20583.020747847295,,,,,,,,
0.7,2.0,32,0.0,0.0014000000000000002,0.0,20627.80274112277,,,,,,,,
0.7,2.0,33,0.014736842105263158,0.0008799999999999999,0.04,20675.78604985986,,,,,,,,
0.7,2.0,34,0.004210526315789474,0.00136,0.0,20686.507171664667,,,,,,,,
0.7,2.0,35,0.010760233918128654,0.00128,0.0,20718.552398556454,,,,,,,,
0.7,2.0,36,0.008654970760233917,0.00108,0.0,20644.217185612357,,,,,,,,
0.7,2.0,37,0.004210526315789474,0.00124,0.0,20607.88828147022,,,,,,,,
0.7,2.0,38,0.010526315789473684,0.0014000000000000002,0.0,20654.137935373423,,,,,,,,
0.7,2.0,39,0.008421052631578947,0.00116,0.0,20708.39700894715,,,,,,,,
0.7,2.0,40,0.008421052631578947,0.00084,0.0,20656.67084240108,,,,,,,,
0.7,2.0,41,0.008421052631578947,0.0014000000000000002,0.0,20704.918860740872,,,,,,,,
0.7,2.0,42,0.010526315789473684,0.00132,0.0,20667.872551573786,,,,,,,,
0.7,2.0,43,0.008421052631578947,0.00132,0.0,20617.49446070208,,,,,,,,
0.7,2.0,44,0.002105263157894737,0.0014000000000000002,0.0,20722.21222150939,,,,,,,,
0.7,2.0,45,0.00631578947368421,0.00092,0.0,20645.03865874775,,,,,,,,
0.7,2.0,46,0.008421052631578947,0.0014800000000000002,0.04,20654.165233481843,,,,,,,,
0.7,2.0,47,0.010526315789473684,0.001,0.0,20687.051746371628,,,,,,,,
0.7,2.0,48,0.004210526315789474,0.0011600000000000002,0.0,20638.84180048676,,,,,,,,
0.7,2.0,49,0.010526315789473684,0.00112,0.0,20614.68455649108,,,,,,,,
0.7,2.0,50,0.017076023391812866,0.0010800000000000002,0.04,20607.208165951342,,,,,,,,
0.7,2.0,51,0.004210526315789474,0.0008799999999999999,0.0,20702.59990422826,,,,,,,,
0.7,2.0,52,0.014736842105263158,0.00104,0.04,20684.75098620544,,,,,,,,
0.7,2.0,53,0.00631578947368421,0.00092,0.04,20621.513957276304,,,,,,,,
0.7,2.0,54,0.00631578947368421,0.001,0.0,20654.813835574358,,,,,,,,
0.7,2.0,55,0.010760233918128654,0.00132,0.0,20659.50111742036,,,,,,,,
0.7,2.0,56,0.010760233918128654,0.00104,0.0,20677.89413483531,,,,,,,,
0.7,2.0,57,0.01263157894736842,0.0014800000000000002,0.0,20580.56458471029,,,,,,,,
0.7,2.0,58,0.00631578947368421,0.0012,0.0,20667.939873703534,,,,,,,,
0.7,2.0,59,0.010526315789473684,0.0011200000000000001,0.0,20685.68606910601,,,,,,,,
0.7,2.0,60,0.004210526315789474,0.00064,0.0,20675.324856877112,,,,,,,,
0.7,2.0,61,0.00631578947368421,0.00124,0.0,20617.69777791516,,,,,,,,
0.7,2.0,62,0.010526315789473684,0.00104,0.0,20644.435854016734,,,,,,,,
0.7,2.0,63,0.0,0.0006000000000000001,0.0,20650.023093973276,,,,,,,,
0.7,2.0,64,0.002105263157894737,0.00144,0.0,20614.92160546889,,,,,,,,
0.7,2.0,65,0.00631578947368421,0.0010800000000000002,0.0,20708.892848088493,,,,,,,,
0.7,2.0,66,0.002105263157894737,0.00132,0.0,20697.410522332288,,,,,,,,
0.7,2.0,67,0.008421052631578947,0.0012,0.0,20617.17681486461,,,,,,,,
0.7,2.0,68,0.010526315789473684,0.00132,0.0,20679.343979575133,,,,,,,,
0.7,2.0,69,0.00631578947368421,0.00128,0.0,20646.230041324947,,,,,,,,
0.7,2.0,70,0.002105263157894737,0.00116,0.0,20636.748472666994,,,,,,,,
0.7,2.0,71,0.004210526315789474,0.0008800000000000001,0.0,20582.803742845954,,,,,,,,
0.7,2.0,72,0.008421052631578947,0.0012000000000000003,0.0,20593.964838547436,,,,,,,,
0.7,2.0,73,0.010526315789473684,0.00136,0.0,20627.321385558607,,,,,,,,
0.7,2.0,74,0.00631578947368421,0.00128,0.0,20632.229858579634,,,,,,,,
0.7,2.0,75,0.008421052631578947,0.00108,0.0,20702.607134615373,,,,,,,,
0.7,2.0,76,0.004210526315789474,0.00096,0.0,20741.43624889916,,,,,,,,
0.7,2.0,77,0.010526315789473684,0.00136,0.0,20677.978615170112,,,,,,,,
0.7,2.0,78,0.01286549707602339,0.0014800000000000002,0.0,20689.01341376362,,,,,,,,
0.7,2.0,79,0.008421052631578947,0.0014800000000000002,0.0,20673.802411524874,,,,,,,,
0.7,2.0,80,0.01286549707602339,0.0011200000000000001,0.0,20659.923520996123,,,,,,,,
0.7,2.0,81,0.008654970760233917,0.00128,0.0,20634.022766926828,,,,,,,,
0.7,2.0,82,0.00631578947368421,0.00164,0.0,20701.825221564042,,,,,,,,
0.7,2.0,83,0.017076023391812866,0.00108,0.04,20658.34638953814,,,,,,,,
0.7,2.0,84,0.01286549707602339,0.00116,0.0,20643.181798620197,,,,,,,,
0.7,2.0,85,0.008421052631578947,0.0008800000000000001,0.0,20636.045586233024,,,,,,,,
0.7,2.0,86,0.014970760233918128,0.0010400000000000001,0.0,20701.090975941348,,,,,,,,
0.7,2.0,87,0.004210526315789474,0.00116,0.0,20600.794762761114,,,,,,,,
0.7,2.0,88,0.010760233918128654,0.0014000000000000002,0.0,20679.853772338993,,,,,,,,
0.7,2.0,89,0.008421052631578947,0.0011200000000000001,0.0,20637.38985370935,,,,,,,,
0.7,2.0,90,0.008421052631578947,0.00132,0.0,20693.87226670991,,,,,,,,
0.7,2.0,91,0.008421052631578947,0.00128,0.0,20691.209620812922,,,,,,,,
0.7,2.0,92,0.00631578947368421,0.0014000000000000002,0.0,20688.801082082122,,,,,,,,
0.7,2.0,93,0.004210526315789474,0.00132,0.0,20679.3769161572,,,,,,,,
0.7,2.0,94,0.002105263157894737,0.001,0.0,20643.78061152607,,,,,,,,
0.7,2.0,95,0.008421052631578947,0.00096,0.04,20606.622729676605,,,,,,,,
0.7,2.0,96,0.004210526315789474,0.0014000000000000002,0.0,20646.688168438523,,,,,,,,
0.7,2.0,97,0.00631578947368421,0.00156,0.0,20670.699082360057,,,,,,,,
0.7,2.0,98,0.01286549707602339,0.0011200000000000001,0.04,20614.177170453513,,,,,,,,
0.7,2.0,99,0.010526315789473684,0.00096,0.0,20663.520456576225,,,,,,,,
0.7,2.0,100,0.010760233918128654,0.0010800000000000002,0.04,20651.75096510165,,,,,,,,
0.7,2.0,101,0.002105263157894737,0.0012,0.0,20630.880040573535,,,,,,,,
0.7,2.0,102,0.008421052631578947,0.0017600000000000003,0.0,20576.21039508379,,,,,,,,
0.7,2.0,103,0.01286549707602339,0.0008800000000000001,0.0,20584.901416701097,,,,,,,,
0.7,2.0,104,0.002105263157894737,0.00144,0.0,20635.692527164676,,,,,,,,
0.7,2.0,105,0.004210526315789474,0.00084,0.0,20628.743261949392,,,,,,,,
0.7,2.0,106,0.0044444444444444444,0.0014800000000000002,0.0,20710.940073775142,,,,,,,,
0.7,2.0,107,0.008654970760233917,0.00132,0.0,20677.777705328725,,,,,,,,
0.7,2.0,108,0.008421052631578947,0.00072,0.0,20676.561776722847,,,,,,,,
0.7,2.0,109,0.008654970760233917,0.0008399999999999999,0.0,20550.64520404079,,,,,,,,
0.7,2.0,110,0.004210526315789474,0.0012,0.0,20654.51011434753,,,,,,,,
0.7,2.0,111,0.00631578947368421,0.00096,0.0,20662.56092555928,,,,,,,,
0.7,2.0,112,0.010526315789473684,0.00124,0.0,20614.495593087093,,,,,,,,
0.7,2.0,113,0.0044444444444444444,0.0012,0.0,20638.431432247955,,,,,,,,
0.7,2.0,114,0.008421052631578947,0.0010400000000000001,0.0,20652.490085151778,,,,,,,,
0.7,2.0,115,0.010526315789473684,0.00132,0.0,20668.430191253843,,,,,,,,
0.7,2.0,116,0.00631578947368421,0.00084,0.0,20549.947234384894,,,,,,,,
0.7,2.0,117,0.004210526315789474,0.0012,0.0,20673.83044616313,,,,,,,,
0.7,2.0,118,0.006549707602339181,0.0012400000000000002,0.0,20620.09924968848,,,,,,,,
0.7,2.0,119,0.010526315789473684,0.00096,0.0,20567.709597960577,,,,,,,,
0.7,3.0,0,0.00631578947368421,0.0012000000000000001,0.0,20592.215067996538,,,,,,,,
0.7,3.0,1,0.008421052631578947,0.00136,0.0,20670.315203492977,,,,,,,,
0.7,3.0,2,0.008421052631578947,0.0011200000000000001,0.0,20657.50908091444,,,,,,,,
0.7,3.0,3,0.008654970760233917,0.0010800000000000002,0.0,20583.137766226788,,,,,,,,
0.7,3.0,4,0.00631578947368421,0.00124,0.04,20575.878689555826,,,,,,,,
0.7,3.0,5,0.004210526315789474,0.00136,0.0,20636.717353585977,,,,,,,,
0.7,3.0,6,0.00631578947368421,0.0012400000000000002,0.0,20626.154232709894,,,,,,,,
0.7,3.0,7,0.008421052631578947,0.0011200000000000001,0.0,20627.289775834048,,,,,,,,
0.7,3.0,8,0.006549707602339181,0.00096,0.0,20643.778812079596,,,,,,,,
0.7,3.0,9,0.004210526315789474,0.0016000000000000003,0.0,20641.847740578825,,,,,,,,
0.7,3.0,10,0.0,0.00136,0.0,20659.234933124433,,,,,,,,
0.7,3.0,11,0.004210526315789474,0.00128,0.0,20674.711763317144,,,,,,,,
0.7,3.0,12,0.002105263157894737,0.0016,0.0,20645.446877220278,,,,,,,,
0.7,3.0,13,0.010526315789473684,0.00128,0.0,20676.119257079128,,,,,,,,
0.7,3.0,14,0.00631578947368421,0.00136,0.0,20623.929794875377,,,,,,,,
0.7,3.0,15,0.004210526315789474,0.00116,0.0,20601.988163364902,,,,,,,,
0.7,3.0,16,0.0,0.0015600000000000002,0.0,20622.67964995834,,,,,,,,
0.7,3.0,17,0.002105263157894737,0.0010400000000000001,0.0,20629.116893991028,,,,,,,,
0.7,3.0,18,0.010526315789473684,0.0012400000000000002,0.0,20646.77656260399,,,,,,,,
0.7,3.0,19,0.002105263157894737,0.001,0.0,20712.469078435748,,,,,,,,
0.7,3.0,20,0.004210526315789474,0.0011200000000000001,0.0,20623.04912030865,,,,,,,,
0.7,3.0,21,0.006549707602339181,0.00124,0.0,20659.859193036726,,,,,,,,
0.7,3.0,22,0.014736842105263158,0.00148,0.0,20662.70984278553,,,,,,,,
0.7,3.0,23,0.0,0.0014000000000000002,0.0,20647.634106940655,,,,,,,,
0.7,3.0,24,0.00631578947368421,0.00132,0.0,20637.341211512463,,,,,,,,
0.7,3.0,25,0.002105263157894737,0.00096,0.0,20653.580306339878,,,,,,,,
0.7,3.0,26,0.004210526315789474,0.0012,0.0,20726.3062041822,,,,,,,,
0.7,3.0,27,0.010526315789473684,0.0008399999999999999,0.0,20675.244838959665,,,,,,,,
0.7,3.0,28,0.010760233918128654,0.00104,0.0,20595.104967742707,,,,,,,,
0.7,3.0,29,0.008654970760233917,0.00116,0.0,20722.482656772758,,,,,,,,
0.7,3.0,30,0.01286549707602339,0.00136,0.0,20597.589440704884,,,,,,,,
0.7,3.0,31,0.0,0.00104,0.0,20692.923187127923,,,,,,,,
0.7,3.0,32,0.002105263157894737,0.0008399999999999999,0.0,20688.98852859455,,,,,,,,
0.7,3.0,33,0.008421052631578947,0.0008799999999999999,0.0,20681.924746802877,,,,,,,,
0.7,3.0,34,0.008421052631578947,0.00184,0.0,20611.061522910124,,,,,,,,
0.7,3.0,35,0.004210526315789474,0.0012400000000000002,0.0,20598.492171564114,,,,,,,,
0.7,3.0,36,0.00631578947368421,0.00072,0.0,20734.66380717466,,,,,,,,
0.7,3.0,37,0.008421052631578947,0.00116,0.0,20614.921896784104,,,,,,,,
0.7,3.0,38,0.002105263157894737,0.00136,0.0,20676.81304192257,,,,,,,,
0.7,3.0,39,0.010760233918128654,0.0012,0.0,20652.84595367973,,,,,,,,
0.7,3.0,40,0.008421052631578947,0.00128,0.0,20637.7323840512,,,,,,,,
0.7,3.0,41,0.0,0.0012000000000000003,0.0,20637.49950933875,,,,,,,,
0.7,3.0,42,0.010760233918128654,0.00136,0.0,20641.016460314648,,,,,,,,
0.7,3.0,43,0.00631578947368421,0.00132,0.0,20674.084998816325,,,,,,,,
0.7,3.0,44,0.00631578947368421,0.001,0.04,20685.645092633065,,,,,,,,
0.7,3.0,45,0.002105263157894737,0.00144,0.0,20633.452367550137,,,,,,,,
0.7,3.0,46,0.00631578947368421,0.0010800000000000002,0.0,20602.335839520292,,,,,,,,
0.7,3.0,47,0.00631578947368421,0.00128,0.0,20676.662367169534,,,,,,,,
0.7,3.0,48,0.002105263157894737,0.00132,0.0,20612.413716316976,,,,,,,,
0.7,3.0,49,0.00631578947368421,0.0008800000000000001,0.0,20663.959504934784,,,,,,,,
0.7,3.0,50,0.010526315789473684,0.0010800000000000002,0.0,20637.56454078743,,,,,,,,
0.7,3.0,51,0.002105263157894737,0.0012000000000000001,0.0,20608.675616841425,,,,,,,,
0.7,3.0,52,0.004210526315789474,0.0012,0.0,20670.283001408992,,,,,,,,
0.7,3.0,53,0.004210526315789474,0.00084,0.0,20611.14799363485,,,,,,,,
0.7,3.0,54,0.00631578947368421,0.00116,0.0,20660.260340205834,,,,,,,,
0.7,3.0,55,0.008421052631578947,0.0014000000000000002,0.0,20643.047365611626,,,,,,,,
0.7,3.0,56,0.004210526315789474,0.00092,0.0,20633.2595067381,,,,,,,,
0.7,3.0,57,0.002105263157894737,0.001,0.0,20694.429543667095,,,,,,,,
0.7,3.0,58,0.002105263157894737,0.00116,0.0,20685.37848296524,,,,,,,,
0.7,3.0,59,0.004210526315789474,0.00136,0.0,20612.281541051783,,,,,,,,
0.7,3.0,60,0.010760233918128654,0.0010400000000000001,0.0,20661.556882601868,,,,,,,,
0.7,3.0,61,0.00631578947368421,0.00116,0.04,20633.00101267625,,,,,,,,
0.7,3.0,62,0.00631578947368421,0.0014000000000000002,0.0,20636.331101401924,,,,,,,,
0.7,3.0,63,0.002105263157894737,0.0015199999999999999,0.0,20624.77051914747,,,,,,,,
0.7,3.0,64,0.008421052631578947,0.0015200000000000003,0.0,20602.79409328578,,,,,,,,
0.7,3.0,65,0.004210526315789474,0.00132,0.0,20586.839195195265,,,,,,,,
0.7,3.0,66,0.0,0.0011200000000000001,0.0,20629.8452863851,,,,,,,,
0.7,3.0,67,0.0,0.0012,0.0,20629.90323868554,,,,,,,,
0.7,3.0,68,0.004210526315789474,0.00136,0.0,20666.029378045452,,,,,,,,
0.7,3.0,69,0.00631578947368421,0.00128,0.0,20716.80745950206,,,,,,,,
0.7,3.0,70,0.006549707602339181,0.00128,0.04,20621.494401243384,,,,,,,,
0.7,3.0,71,0.004210526315789474,0.00116,0.0,20618.30870602817,,,,,,,,
0.7,3.0,72,0.00631578947368421,0.0011200000000000001,0.0,20657.530572967295,,,,,,,,
0.7,3.0,73,0.004210526315789474,0.00124,0.0,20726.646824805997,,,,,,,,
0.7,3.0,74,0.00631578947368421,0.0011200000000000001,0.0,20659.93535009252,,,,,,,,
0.7,3.0,75,0.002105263157894737,0.0010800000000000002,0.0,20610.013768384677,,,,,,,,
0.7,3.0,76,0.0,0.0011200000000000001,0.0,20598.670428353696,,,,,,,,
0.7,3.0,77,0.004210526315789474,0.00124,0.0,20677.501364044278,,,,,,,,
0.7,3.0,78,0.010760233918128654,0.00136,0.0,20639.45303609618,,,,,,,,
0.7,3.0,79,0.00631578947368421,0.0010800000000000002,0.0,20646.334880841634,,,,,,,,
0.7,3.0,80,0.0,0.00096,0.0,20697.107167040474,,,,,,,,
0.7,3.0,81,0.004210526315789474,0.00164,0.0,20677.43813726465,,,,,,,,
0.7,3.0,82,0.004210526315789474,0.0010800000000000002,0.0,20651.921411032752,,,,,,,,
0.7,3.0,83,0.008654970760233917,0.00136,0.0,20643.582494586262,,,,,,,,
0.7,3.0,84,0.004210526315789474,0.0011200000000000001,0.0,20627.160462318854,,,,,,,,
