width,mix_scale,attack,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
1,0.03,mixnet_attribution,29,0.02474793767186068,0.014621435384623745,6.35371756258705,2969.685609532539,0.34109367019846104,2.3770999969606095,0.0327090350477379,0.0525,0.0,0.0525,0.6230292390045314,1.6050611069197775
1,0.03,mixnet_attribution_oracle,0,0.029055136124456645,0.0149471023875622,6.376880488990799,2966.0048806527875,0.29133336231461726,2.1519534543696643,0.03192436077328979,0.0525,0.0,0.0525,0.6080830623483771,1.6445121759156807
1,0.03,mixnet_attribution_oracle,1,0.02384557153671461,0.014564732878728311,6.3881575010903155,2943.595382286147,0.3213473217911087,2.263078328383399,0.030954108454795754,0.0525,0.0,0.0525,0.5896020658056335,1.6960591863490133
1,0.03,mixnet_attribution_oracle,2,0.028904358353510896,0.016368220241699552,6.3248911322252255,2942.3384533898306,0.38313119116355665,2.488730259308459,0.03620439917908776,0.0525,0.0,0.0525,0.6896076034111954,1.4501000207268968
1,0.03,mixnet_attribution_oracle,3,0.024818633066055747,0.014154265378889357,6.396913356143947,2970.505154639175,0.34236304980004206,2.344038890240843,0.02992596823880398,0.0525,0.0,0.0525,0.5700184426438853,1.7543292026864161
1,0.03,mixnet_attribution_oracle,4,0.023611949305974652,0.014298589987735703,6.36825469340038,2933.6903289076645,0.3206007191329263,2.2819818002467382,0.031565324947182886,0.0525,0.0,0.0525,0.6012442847082454,1.6632174732193108
1,0.03,mixnet_attribution_oracle,5,0.023962993857587017,0.014555035767624918,6.377714009539228,2949.601577310988,0.3825201097060926,2.5163536143651566,0.03244491561820254,0.0525,0.0,0.0525,0.6179983927276675,1.618127185713683
1,0.03,mixnet_attribution_oracle,6,0.0271338451014669,0.01592773096727649,6.34912295295447,2954.8734513946947,0.37088511703768745,2.4654085112793336,0.03500856774302066,0.0525,0.0,0.0525,0.6668298617718221,1.49963290087657
1,0.03,mixnet_attribution_oracle,7,0.027681399909488612,0.014825955668124483,6.362022950587036,2934.799140141801,0.3630395722866524,2.423509685092216,0.03275996926461827,0.0525,0.0,0.0525,0.6239994145641575,1.602565606088695
1,0.03,mixnet_attribution_oracle,8,0.026250580765061173,0.015053059579877378,6.351705421567276,3011.4495895926902,0.31287614902248606,2.218142536328154,0.03353519577430468,0.0525,0.0,0.0525,0.6387656337962796,1.565519412897733
1,0.03,mixnet_attribution_oracle,9,0.027581009796533534,0.016443417847052222,6.344685802006606,2930.5836473247928,0.2752165829879232,2.0924994822365965,0.0339052991077112,0.0525,0.0,0.0525,0.645815221099261,1.5484305221203531
1,0.03,mixnet_attribution_oracle,10,0.027660536629484474,0.015849370671333567,6.355529189736252,2931.756858607175,0.30426178680500016,2.20899771773463,0.034464656922666204,0.0525,0.0,0.0525,0.6564696556698325,1.523299655000267
1,0.03,mixnet_attribution_oracle,11,0.02666564792176039,0.015627526313221594,6.363627422040589,2971.2702475550122,0.3081259512982797,2.214638560846337,0.03423511609342018,0.0525,0.0,0.0525,0.6520974493984796,1.5335131289386876
1,0.03,mixnet_attribution_oracle,12,0.023564954682779457,0.014387558621589573,6.366235320654155,2936.866993957704,0.3670593012939207,2.4523287876959445,0.031477398619917246,0.0525,0.0,0.0525,0.5995694975222333,1.6678633655190538
1,0.03,mixnet_attribution_oracle,13,0.0250019056330513,0.015120999402014272,6.37326103904964,2965.0676118606602,0.3824302197317593,2.488270970969493,0.032297443077329076,0.0525,0.0,0.0525,0.6151893919491253,1.6255156754762405
1,0.03,mixnet_attribution_oracle,14,0.02249134948096886,0.014808888169598335,6.388801512046278,2925.596208816007,0.3709509493492078,2.4831788186273496,0.031547128831737256,0.0525,0.0,0.0525,0.6008976920330906,1.6641768029039647
1,0.03,mixnet_attribution_oracle,15,0.02624372432679142,0.014699656495405866,6.371976277298661,2958.1767838125666,0.4269748005317524,2.702378316388172,0.031941266340520656,0.0525,0.0,0.0525,0.6084050731527745,1.643641784276992
1,0.03,mixnet_attribution_oracle,16,0.025780710504104964,0.014482136991162142,6.370701737895702,2984.0510243228728,0.4094388675875962,2.6421211631768755,0.031899488204617174,0.0525,0.0,0.0525,0.6076092991355653,1.6457944297802583
1,0.03,mixnet_attribution_oracle,17,0.0280814737157406,0.01437290283405439,6.3661809394021045,2912.462183615396,0.4016917465196457,2.5940496406883815,0.031165898648527073,0.0525,0.0,0.0525,0.5936361647338491,1.6845334893778585
1,0.03,mixnet_attribution_oracle,18,0.02412950519242517,0.014182723401726497,6.3791118073561615,2969.5511606597433,0.33454125761636533,2.3306195483192402,0.030765072839458903,0.0525,0.0,0.0525,0.5860013874182648,1.706480601361169
1,0.03,mixnet_attribution_oracle,19,0.024519600307455803,0.014748159674723376,6.345700715000986,2989.4098385857033,0.3473122306750156,2.395218979540158,0.033887616359128445,0.0525,0.0,0.0525,0.6454784068405418,1.5492385018652355
1,0.03,mixnet_attribution_oracle,20,0.025919925943068734,0.015039022600788656,6.372419595912974,3000.0097199722286,0.5941388944047503,3.381308381057226,0.032603664763850106,0.0525,0.0,0.0525,0.6210221859780972,1.6102484300541058
