mix_scale,attack,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,eta,inv_eta
0.0007,mixnet_attribution,25,0.5437414863024065,0.4639276081408858,1.4602025987629466,560.0434387770547,0.24556215063785203,1.9774140889331524,0.03196272786856174,0.001225,26.09202274984632,0.03832589023807631
0.0007,mixnet_attribution,26,0.5192794174013032,0.43445303166887933,1.5708495515198102,567.2859333077807,0.21755593037232757,1.8724572882263457,0.031808116829509424,0.001225,25.965809656742387,0.038512182489958906
0.0007,mixnet_attribution,27,0.5572963972146533,0.4815395798365904,1.4005342890111656,560.1280653950954,0.2526139128895011,1.9958077240275318,0.03129793746475812,0.001225,25.549336705924997,0.03913995934650217
0.0007,mixnet_attribution,28,0.530235034608656,0.4487804303307094,1.5309561640586502,562.8924469460713,0.25551401695702225,2.0034500814118017,0.03094627075981373,0.001225,25.262261844745904,0.03958473735034862
0.0007,mixnet_attribution,29,0.5099237793374085,0.4280067643346358,1.6109994987188314,558.4824541544034,0.25533383403671905,2.01150016263838,0.031741921971160277,0.001225,25.911773037681858,0.03859249610382751
0.0007,mixnet_attribution,30,0.5206768343576903,0.43549326436096036,1.557201468425387,561.5281129068974,0.22151450012461282,1.8757953021926421,0.03156678121962412,0.001225,25.768800995611528,0.03880661735756746
0.0007,mixnet_attribution,31,0.5329062762144436,0.45054513607033086,1.5149873636716698,564.3493479752917,0.21450778885628097,1.848500303315023,0.03202797615722803,0.001225,26.145286658961655,0.03824781166272798
0.0007,mixnet_attribution,32,0.5558388959723993,0.47602756644173305,1.4122341614442164,555.0538513462836,0.25019608667935245,1.977612985281505,0.034197474843194915,0.001225,27.91630599444483,0.0358213583200798
0.0007,mixnet_attribution,33,0.5428810592801157,0.47146860115750255,1.4350876750738257,563.1489993151206,0.2523385445238091,1.9965067441104645,0.0325589877829136,0.001225,26.57876553707233,0.03762401976890876
0.0007,mixnet_attribution,34,0.5786670724284845,0.49531493283131495,1.3368799919078609,563.0206938527084,0.2402709565940313,1.9448601942070174,0.029845050331418203,0.001225,24.363306392994453,0.04104533201977647
0.0007,mixnet_attribution,35,0.5892027716439504,0.5171068123699634,1.2772788668359172,563.4914337927358,0.2544152712507639,2.007354735980649,0.03216673233472441,0.001225,26.258557007938297,0.03808282380854695
0.0007,mixnet_attribution,36,0.5463641918728995,0.46453581618163026,1.4635982786087431,565.2529789184234,0.24966648590634577,1.9832093607986985,0.0316418860152146,0.001225,25.830111032828245,0.03871450644285155
0.0007,mixnet_attribution,37,0.5602605863192183,0.47761815682926523,1.396941662368266,560.5939701537762,0.2298383265733719,1.920246307666912,0.03014548428077888,0.001225,24.60855859655419,0.040636268722379576
0.0007,mixnet_attribution,38,0.5837423312883435,0.5045594696109411,1.3070597681950973,567.5030674846626,0.2790848166914657,2.123337476704518,0.029140784329616823,0.001225,23.788395371115776,0.04203730366841872
0.0007,mixnet_attribution,39,0.5701688272535423,0.4924568831572123,1.3619377133759685,557.7681640036177,0.2518992075929418,2.0025523607488487,0.03133592915326787,0.001225,25.58035032919826,0.03909250604979271
0.0007,mixnet_attribution,40,0.7533033033033033,0.6495472690867206,0.9344224852523081,555.5945945945946,0.26823245984269306,2.0585032110867543,0.03282680192512044,0.001225,26.79738932662893,0.037317068010288834
0.0007,mixnet_attribution,41,0.5731838427276916,0.5208550451889561,1.2339556091667718,568.2861311626478,0.2712903721258044,2.086971671610926,0.03194583187956858,0.001225,26.07823010577027,0.03834616060768374
0.0007,mixnet_attribution,42,0.609834069112498,0.5314464778219791,1.2207643235048315,563.2773633734206,0.28329760502674617,2.1184929007680893,0.03170330402154015,0.001225,25.880248180849105,0.03863950581200304
0.0007,mixnet_attribution,43,0.5996319865061719,0.5260379075822191,1.2415625576389588,567.3727670014567,0.2931581966695376,2.1728496285365577,0.03244677021314139,0.001225,26.487159357666446,0.037754142922485946
0.0007,mixnet_attribution,44,0.5469834087481147,0.46578745538887134,1.4659176865849035,558.10407239819,0.24870128149632365,1.9937441378220897,0.029885734287084097,0.001225,24.396517785374773,0.04098945631492869
0.0007,mixnet_attribution,45,0.5055930125651241,0.42311607470233864,1.6227598165811872,566.9822249463683,0.22887560343951918,1.895327276209212,0.030400985886146273,0.001225,24.81713133562961,0.04029474585422022
0.0007,mixnet_attribution,46,0.5186990631426612,0.43920127282433374,1.5616793837788083,563.6628075253257,0.2407101706485264,1.948727261162458,0.030247352949350586,0.001225,24.691716693347416,0.04049941170228256
0.0007,mixnet_attribution,47,0.5366002130573733,0.45528084331709046,1.4762956733058927,563.1062243189773,0.2505515290540643,2.0021438929486575,0.02930198168687041,0.001225,23.919985050506458,0.04180604619478335
0.0007,mixnet_attribution,48,0.6157446482007213,0.5225025961662539,1.2729718286096658,567.8073352259648,0.24478686065413058,1.9847054603051584,0.031979435297428895,0.001225,26.105661467288893,0.03830586714889517
0.0007,mixnet_attribution,49,0.5998167799068631,0.5233194060779872,1.2455855176784019,564.9514466753187,0.2697496436885558,2.0698790560349307,0.031213391039048105,0.001225,25.480319215549475,0.03924597614105814
0.0007,mixnet_attribution_oracle,0,0.8296357367710988,0.7821063013351393,0.5165105448661621,554.6801079298456,0.2744023170962464,2.089198963168398,0.029051607169716265,0.001225,23.715597689564298,0.042166341877187236
0.0007,mixnet_attribution_oracle,1,0.8514874141876431,0.815889978323435,0.42376548345765047,564.4782608695652,0.24472000304376706,1.9561331900924306,0.03151811910281797,0.001225,25.72907681862691,0.03886653248576865
0.0007,mixnet_attribution_oracle,2,0.8369483355927098,0.7927492478847294,0.48421850715962694,557.3488477180298,0.23547957371920347,1.9352907521686231,0.031162736731084287,0.001225,25.438968760068807,0.039309769567769826
0.0007,mixnet_attribution_oracle,3,0.8487553907845956,0.8052448078498222,0.4567352200996766,559.9165468714534,0.2822090372792445,2.1167514673568197,0.030254651275380837,0.001225,24.697674510514968,0.04048964203387864
0.0007,mixnet_attribution_oracle,4,0.8383739346858737,0.7971053569493572,0.4714699034814737,558.1460894486763,0.23764636483974755,1.9472619741291592,0.031413629633937144,0.001225,25.643779293009914,0.038995812145075824
0.0007,mixnet_attribution_oracle,5,0.8223991426165506,0.7754243280484788,0.5273182209898895,566.5056265788869,0.2583268826419953,2.0163740179970837,0.02920352286310408,0.001225,23.839610500493126,0.04194699405761326
0.0007,mixnet_attribution_oracle,6,0.8389328063241107,0.8002798791520462,0.46653397024095883,562.508057160231,0.23102559181279503,1.9164006968695442,0.03362734749589056,0.001225,27.4508959150127,0.03642868353353477
0.0007,mixnet_attribution_oracle,7,0.8327415577547783,0.792044138703102,0.48674530173924346,559.0720707108861,0.2465157209080644,1.9858919890268008,0.032006725595438046,0.001225,26.12793926158208,0.03827320593439901
0.0007,mixnet_attribution_oracle,8,0.8365042067763208,0.7982425583798203,0.4677736148765046,560.9332979610399,0.2364686896034982,1.9245063174868853,0.030877287978133057,0.001225,25.205949369904538,0.03967317339746713
0.0007,mixnet_attribution_oracle,9,0.857370820668693,0.8127378630208638,0.44340775974799673,562.3373860182371,0.2977988425118383,2.1639561924508666,0.03290493920056614,0.001225,26.861174857605015,0.03722845353195253
0.0007,mixnet_attribution_oracle,10,0.8239172096588732,0.7819933604215622,0.5125849396180413,567.2859333077807,0.236688909586519,1.9323450463773826,0.03158151819034375,0.001225,25.78083117579082,0.03878850891894588
0.0007,mixnet_attribution_oracle,11,0.8230128690386072,0.7762892146145346,0.524217404090241,560.2127176381529,0.23166509985458106,1.9151704113277832,0.027645083559934724,0.001225,22.567415150967122,0.04431167651724372
0.0007,mixnet_attribution_oracle,12,0.844899507015548,0.8092921441497374,0.43312446337203425,561.2730375426621,0.23287008263287134,1.9362790189365333,0.0337493074986843,0.001225,27.55045510096678,0.03629704105922043
0.0007,mixnet_attribution_oracle,13,0.8514873968662479,0.8131669235843733,0.4306907693653362,560.1703883127697,0.26307792114675976,2.070132861985277,0.030493511648861563,0.001225,24.892662570499237,0.04017248043144725
0.0007,mixnet_attribution_oracle,14,0.8487488829311886,0.8106588298943674,0.441096687365624,551.1340482573727,0.24679470097180456,1.9764160758907967,0.031782798356519024,0.001225,25.945141515525734,0.038542861652984
0.0007,mixnet_attribution_oracle,15,0.8288482238966631,0.7806035375867013,0.518128414231995,568.9840073812087,0.2668819122191053,2.0683639629936774,0.030667182043900478,0.001225,25.034434321551412,0.03994498086737791
0.0007,mixnet_attribution_oracle,16,0.8436758742061367,0.8035323796646432,0.4594555981512501,566.2460019894406,0.2387234983034432,1.9588042112396387,0.02968074490249587,0.001225,24.22917951224153,0.041272549055768104
0.0007,mixnet_attribution_oracle,17,0.8489309758082415,0.808400592267086,0.44539036222027106,547.5117999556114,0.3020839269447606,2.188655743154661,0.030888512861263588,0.001225,25.215112539807013,0.0396587561693926
0.0007,mixnet_attribution_oracle,18,0.8404271318995338,0.800455339990476,0.46477039133784753,556.512107083772,0.25937892316142097,2.041981890735384,0.030682454405963445,0.001225,25.046901555888528,0.039925098031333144
0.0007,mixnet_attribution_oracle,19,0.8350954590400852,0.7962741709420481,0.4738325360547644,562.8924469460713,0.2592772320494987,2.0075821673619854,0.03160470805368039,0.001225,25.79976167647379,0.03876004796245374
0.0007,mixnet_attribution_oracle,20,0.8363163530671562,0.7913171401978382,0.49297704253722896,566.0298301973382,0.2875353829585947,2.1362679192417993,0.029107429481270528,0.001225,23.761166923486147,0.04208547514607014
0.0007,mixnet_attribution_oracle,21,0.8432950191570882,0.8078977974282999,0.4410913352175671,567.0689655172414,0.2388272550306283,1.9557883853905387,0.030238090811329145,0.001225,24.684155764350322,0.04051181695443006
0.0007,mixnet_attribution_oracle,22,0.834038950042337,0.7890363173613792,0.49330971319592115,569.6398275729351,0.20511453130166046,1.8164736079546473,0.027548466131050393,0.001225,22.4885437804493,0.04446708554198883
0.0007,mixnet_attribution_oracle,23,0.8425697404831352,0.8002489622083849,0.46289669804602107,553.4792461296836,0.24738703382899985,1.9609501124706759,0.03265094962129325,0.001225,26.653836425545514,0.03751805121162904
0.0007,mixnet_attribution_oracle,24,0.8543756220810045,0.812231873849283,0.436326436587377,566.5922211163005,0.25683582984493114,2.036488724511792,0.03191288761062458,0.001225,26.05133682499966,0.038385746064300605
0.0007,mixnet_attribution_oracle,25,0.8526179209281026,0.8104197586394186,0.4454429600779744,564.8223172034803,0.29700004373444244,2.191233435710404,0.03295742580590501,0.001225,26.904021066044905,0.037169165068119965
0.0007,mixnet_attribution_oracle,26,0.8572734196496573,0.818564803114093,0.42533263052788833,563.6199543031227,0.23133916646474972,1.909877486897996,0.032534286457723736,0.001225,26.55860118997856,0.03765258542220714
0.0007,mixnet_attribution_oracle,27,0.8301296720061022,0.7890090490646537,0.4958551374790132,564.4782608695652,0.26765340904239565,2.06761609117633,0.030947158211482296,0.001225,25.26298629508759,0.03958360220440174
0.0007,mixnet_attribution_oracle,28,0.8413446912077882,0.7986455566162581,0.4721071669539088,562.849710982659,0.24026805834728293,1.9511268291045947,0.03235718905384397,0.001225,26.41403188068896,0.037858665595504576
0.0007,mixnet_attribution_oracle,29,0.8401287553648069,0.8020949366882015,0.4563132097621891,567.1557326793378,0.23869328500586562,1.9573192061213434,0.03230189543421014,0.001225,26.368894232008277,0.037923471162705606
0.0007,mixnet_attribution_oracle,30,0.8329160027316185,0.7867402295269698,0.4990856790452303,561.5281129068974,0.20789860317017883,1.82196576459683,0.02892820570613691,0.001225,23.614861800928093,0.04234621436407046
0.0007,mixnet_attribution_oracle,31,0.847552554856529,0.8089553423696443,0.4461197305247346,567.7638483965014,0.2588387714640703,2.0370497486675863,0.03237115705968573,0.001225,26.425434334437334,0.037842329754891144
0.0007,mixnet_attribution_oracle,32,0.850129395646217,0.810692549258361,0.4396252081564116,563.2773633734206,0.2532920049270615,2.023471750100603,0.0322148892410088,0.001225,26.29786876817045,0.03802589513300588
0.0007,mixnet_attribution_oracle,33,0.835332687579167,0.7950064672536251,0.4792687333955557,551.4209820430668,0.22895997017621994,1.910000789834874,0.029946354192342914,0.001225,24.446003422320747,0.040906482042252224
0.0007,mixnet_attribution_oracle,34,0.858128374325135,0.8182194606074233,0.427177806857277,554.9292141571685,0.2322966697101947,1.9143155741765063,0.029778774511120425,0.001225,24.309203682547285,0.04113668275847089
0.0007,mixnet_attribution_oracle,35,0.8472752251564647,0.8059652826324585,0.454828132096448,564.8223172034803,0.2242532939708326,1.8939443484741116,0.03309456055250204,0.001225,27.015967797960847,0.03701514628232121
0.0007,mixnet_attribution_oracle,36,0.8447653429602888,0.8011182327412573,0.46512658816021474,556.5956678700361,0.2682949347945396,2.041623526496253,0.030615010085051967,0.001225,24.991844967389362,0.04001305230985752
0.0007,mixnet_attribution_oracle,37,0.8417498081350729,0.8015266863925752,0.46106670937620897,567.9378357636224,0.2356600550119765,1.9361430986625012,0.03092310423075963,0.001225,25.243350392456843,0.03961439287784943
0.0007,mixnet_attribution_oracle,38,0.8379063869033895,0.7953819279302942,0.4828876060387577,568.765736684344,0.23159360422869213,1.9259447026999148,0.031085314978420635,0.001225,25.37576732932297,0.039407675323553666
0.0007,mixnet_attribution_oracle,39,0.8476058931860037,0.8087974367673963,0.44865169293876933,567.8508287292817,0.2633813016000204,2.0528933546303496,0.03214086848047241,0.001225,26.237443657528498,0.03811346917225539
0.0007,mixnet_attribution_oracle,40,0.8376477861061742,0.7959655914170092,0.4804235266109353,571.8368750482961,0.25423365013557486,2.005574372896964,0.028757482335561874,0.001225,23.475495784132143,0.04259760940494951
0.0007,mixnet_attribution_oracle,41,0.8304151693554553,0.7887958242330039,0.4958923057090908,565.8138236868263,0.25036388251464814,2.003227671743838,0.0293254941993913,0.001225,23.939178938278612,0.041772527060274636
0.0007,mixnet_attribution_oracle,42,0.8407306763285024,0.7992753238648704,0.47329283208770956,558.6086956521739,0.25627869757590815,2.0164327048395094,0.03205473881719303,0.001225,26.16713372832084,0.03821587837561644
0.0007,mixnet_attribution_oracle,43,0.8253442696967417,0.7841415193552105,0.49815641330373484,556.8883286929039,0.24613447868614458,1.9734717985870374,0.029122340789239913,0.001225,23.773339419787686,0.04206392641530421
0.0007,mixnet_attribution_oracle,44,0.8354910714285714,0.7984993886203242,0.4622926487118085,550.6428571428571,0.2486880504002329,1.9793580910422315,0.03222645954022072,0.001225,26.307313910384263,0.03801224265641468
0.0007,mixnet_attribution_oracle,45,0.8501806441694212,0.8099512948018183,0.4456466837207536,568.8530248289645,0.2628089456120506,2.0500646719302207,0.03175884095673203,0.001225,25.92558445447513,0.038571936604013014
0.0007,mixnet_attribution_oracle,46,0.8428322076345147,0.8032480362375397,0.45472725119574897,561.6131896486302,0.2526008294080384,1.996615678501049,0.030308896159036158,0.001225,24.741956048192783,0.04041717631589773
0.0007,mixnet_attribution_oracle,47,0.8467505083214097,0.8067800516848112,0.4497570272619087,557.3069508246103,0.26358787904609926,2.034953840570049,0.03002210466691716,0.001225,24.507840544422173,0.04080326857796509
0.0007,mixnet_attribution_oracle,48,0.8454566402949535,0.8058061647562779,0.44798793103069134,568.4168522928028,0.26364802510943264,2.042760335828704,0.033479782979719125,0.001225,27.330435085485,0.03658924553788362
0.0007,mixnet_attribution_oracle,49,0.8358738303652279,0.7942386159186678,0.47841689371756535,558.4403863567763,0.22226980031700805,1.896709196958331,0.02968785066092114,0.001225,24.234980131364196,0.0412626705109541
0.001,mixnet_attribution,0,0.4677270631627478,0.3841530371288323,1.7613963175825877,568.6348547717843,0.2179924277588725,1.8824233115575337,0.030039032973200434,0.00175,17.165161698971676,0.05825753450722854
0.001,mixnet_attribution,1,0.5053271308523409,0.42389961883275423,1.5998080027931667,555.2617046818727,0.25302686903160065,1.9982123646885308,0.032778418308213764,0.00175,18.73052474755072,0.053388787205802334
0.001,mixnet_attribution,2,0.5085897533786363,0.4340414106202876,1.554238670626405,565.037565854776,0.2917431040550582,2.156819671787516,0.0312629682376782,0.00175,17.864553278673256,0.055976770557918304
0.001,mixnet_attribution,3,0.5446034404018877,0.46621956522322455,1.4578179798009818,563.2773633734206,0.2556530394067522,2.0149810493287714,0.03131001852371733,0.00175,17.891439156409902,0.05589265297541666
0.001,mixnet_attribution,4,0.44394550574625163,0.3682933222071504,1.8713741688227816,563.2345688408554,0.22011132093030028,1.883143181334658,0.031869408465047745,0.00175,18.211090551455854,0.05491159341470941
0.001,mixnet_attribution,5,0.5716200119118523,0.5019982450547944,1.34340030055268,550.9702203692674,0.31763773286365904,2.2594795142191826,0.030651566831388973,0.00175,17.515181046507983,0.05709332934353943
0.001,mixnet_attribution,6,0.4803076923076923,0.399253649806405,1.7232492379519333,569.2461538461539,0.2414319982053712,1.9647562286216966,0.030577877130310998,0.00175,17.473072645892,0.057230918697926014
0.001,mixnet_attribution,7,0.47439539347408827,0.3834432119044436,1.769601921813693,568.1554702495201,0.2594765740504954,2.0138341422613624,0.0309518713437035,0.00175,17.686783624973426,0.05653939241886906
0.001,mixnet_attribution,8,0.4369132127318525,0.3528665242367234,1.8842722353860175,564.865353789787,0.2597486564773135,2.030467670843836,0.029547805102621803,0.00175,16.88446005864103,0.05922605736440034
0.001,mixnet_attribution,9,0.43365017588503857,0.35467155212612234,1.8969161095864115,553.8927475488362,0.25847819770569913,2.019682626638957,0.030081775870974093,0.00175,17.189586211985194,0.058174756952716185
0.001,mixnet_attribution,10,0.4731769276748356,0.39884979814443106,1.7010353082509029,552.9426180514047,0.2730547311366536,2.094660656634696,0.03252246266017394,0.00175,18.58426437724225,0.05380896330901162
0.001,mixnet_attribution,11,0.49551758485939773,0.410526793052559,1.6473225742181599,567.025591908666,0.2996732832689304,2.192664773402911,0.03369293897827834,0.00175,19.253107987587622,0.05193966608636355
0.001,mixnet_attribution,12,0.43861931731210774,0.36182848582356275,1.8564948380162838,566.3757844787999,0.24379078528727405,1.9756786772208659,0.03160005136314872,0.00175,18.057172207513556,0.05537965682045729
0.001,mixnet_attribution,13,0.5102768297307546,0.44462187037889095,1.6367629294459254,561.2730375426621,0.235374360345304,1.9198896147564004,0.032902750645570585,0.00175,18.801571797468906,0.05318704259261034
0.001,mixnet_attribution,14,0.46306966998428495,0.38310105263861854,1.7862364032878728,553.8099977549952,0.24148609684198163,1.9538639032783487,0.031875272051390416,0.00175,18.214441172223093,0.05490149220306542
0.001,mixnet_attribution,15,0.45881270133456054,0.3809761397784511,1.783378523847177,567.5899677864703,0.24126194149721414,1.962682262634348,0.030797013239658583,0.00175,17.598293279804903,0.05682369216721487
0.001,mixnet_attribution,16,0.4180889972569339,0.33909315241698074,1.9948758309469086,563.8771715940262,0.2414382055576425,1.9529400737062899,0.02899243499339917,0.00175,16.56710571051381,0.060360573384002754
0.001,mixnet_attribution,17,0.4522688196157584,0.37436135436974854,1.8374500751793905,553.2314420273603,0.25207801195210777,2.0010179634780902,0.031130361144923038,0.00175,17.788777797098877,0.05621521677352601
0.001,mixnet_attribution,18,0.46910370143774854,0.3936458637847386,1.722233954076532,565.9434077699602,0.2643863834964577,2.0499311681785026,0.02961280783016142,0.00175,16.921604474377954,0.059096050939741664
0.001,mixnet_attribution,19,0.4786562453028709,0.39407869163918363,1.714754843166285,556.1781151360289,0.22878245715401135,1.8919783481879278,0.03225514540069859,0.00175,18.431511657542053,0.05425490966666354
0.001,mixnet_attribution,20,0.4027221172022684,0.3287893241169016,2.0144065096445427,559.578449905482,0.24550851859385148,1.980799706331369,0.029675644528203454,0.00175,16.957511158973404,0.05897091799764674
0.001,mixnet_attribution,21,0.42342548168456323,0.3431988535312146,1.9369049870051005,563.5771076079507,0.23440369946183637,1.9402524855874814,0.030996343696760846,0.00175,17.712196398149054,0.0564582718891092
0.001,mixnet_attribution,22,0.45147136697178303,0.3802531897468207,1.7559385672426762,559.831984265073,0.2966347533510998,2.1607817221888244,0.028518651056851328,0.00175,16.296372032486474,0.06136335118065059
0.001,mixnet_attribution,23,0.5285617520885075,0.4506723482742408,1.4948348747135667,556.9720027094152,0.2719445725379046,2.070345154857672,0.033062220958102656,0.00175,18.892697690344374,0.05293050343525462
0.001,mixnet_attribution,24,0.42140594358123395,0.34051878011123116,1.9446815921651655,558.188112837532,0.24597578623797745,1.9882380549551546,0.03197533468790343,0.00175,18.2716198216591,0.05472968514891078
0.001,mixnet_attribution,25,0.474051360674588,0.39317591974034805,1.7311373849464957,567.2859333077807,0.2667673099495005,2.0587171410228104,0.03212941632914159,0.00175,18.359666473795194,0.05446722038373099
0.001,mixnet_attribution,26,0.5508578431372549,0.46817345761351803,1.4485998296179945,566.8088235294117,0.2785202946688514,2.106597321429553,0.03316824465284097,0.00175,18.953282658766266,0.052761308845751864
0.001,mixnet_attribution,27,0.39687001443439945,0.3209690604333686,2.0605471061589076,562.2094507331155,0.2231582261447329,1.8914509120073562,0.030332557471447974,0.00175,17.332889983684556,0.05769378337607287
0.001,mixnet_attribution,28,0.4879109144992754,0.40585657508041656,1.662900418296387,564.4352833498589,0.25780503658461384,2.0169503327912555,0.031047361225629004,0.00175,17.741349271788003,0.056365498738598384
0.001,mixnet_attribution,29,0.4782015315793464,0.397100544722688,1.6954497504149038,561.1031162332247,0.24403003545012325,1.968784680921742,0.028751454306989645,0.00175,16.429402461136938,0.06086648631107905
0.001,mixnet_attribution,30,0.5352972601694268,0.45746723909502146,1.4924487768078187,564.7792871861406,0.3000824743648991,2.2094122393074986,0.030384057845343326,0.00175,17.362318768767615,0.05759599356042583
0.001,mixnet_attribution,31,0.4931671422135456,0.4106435433919744,1.6430136982452896,555.6778795614957,0.26359423191752285,2.0422529323500997,0.033471786052015735,0.00175,19.126734886866135,0.052282838964149383
0.001,mixnet_attribution,32,0.4388395590936926,0.35771458189785027,1.885931705159623,566.4623392529088,0.25335308781359345,2.0196618881328456,0.0319107438729273,0.00175,18.234710784529884,0.0548404639819343
0.001,mixnet_attribution,33,0.4734428735192969,0.3916292047090407,1.7413849028968453,565.5548337791364,0.23537943128030747,1.9248513102751963,0.030970617679117025,0.00175,17.6974958166383,0.056505169452270756
0.001,mixnet_attribution,34,0.5729987871437234,0.5149942840045987,1.4318973326332187,560.9757428744693,0.22886437535635196,1.9272746621893675,0.0347809533716271,0.00175,19.87483049807263,0.05031489451429412
0.001,mixnet_attribution,35,0.4623345000760919,0.383656176084916,1.7436301534271645,563.1062243189773,0.2544500968651846,2.0132982958073193,0.03145731480628991,0.00175,17.975608460737092,0.0556309402368344
0.001,mixnet_attribution,36,0.44121432356726475,0.3636786060004207,1.8470441219349532,560.2550533727004,0.23893239110475406,1.957889784933067,0.029002976762848784,0.00175,16.573129578770732,0.06033863400675663
0.001,mixnet_attribution,37,0.44020509727039664,0.35905405918333244,1.8728615480828437,558.0200573065903,0.2727041410107631,2.086477112037475,0.030323795550587004,0.00175,17.327883171764,0.05771045372867658
0.001,mixnet_attribution,38,0.4981749049429658,0.4077094993451542,1.6634629550747784,562.7642585551331,0.260870714468183,2.0573436267888257,0.03129365301427664,0.00175,17.88208743672951,0.05592188291988869
0.001,mixnet_attribution,39,0.4800214740394202,0.40279620181581005,1.7202669166098081,567.5465143032441,0.23546979238744825,1.945201685508691,0.03227444632741739,0.00175,18.442540758524224,0.054222463872706676
0.001,mixnet_attribution,40,0.44505747126436784,0.3605476427217369,1.8559222340940702,567.0689655172414,0.23639378682128154,1.946014746572884,0.03115218909842731,0.00175,17.801250913387033,0.056175827466595184
0.001,mixnet_attribution,41,0.5489097516656571,0.46981765919886087,1.4351666555959235,560.2973955178679,0.2827235416334588,2.1260366862057944,0.031054606228476955,0.00175,17.7454892734154,0.05635234873450937
0.001,mixnet_attribution,42,0.4811772758384668,0.4021843003264481,1.708152083569645,562.8069815195072,0.22378182568354532,1.8838630842798976,0.03189499650623578,0.00175,18.22571228927759,0.054867540106419456
0.001,mixnet_attribution,43,0.5527714502657555,0.4674520748497029,1.448792551301588,561.9111617312072,0.2813085094676353,2.1129605510966103,0.03023047154432528,0.00175,17.274555168185874,0.057888610749391424
0.001,mixnet_attribution,44,0.4877293664577513,0.4052677155293522,1.6766161739800807,558.8192252510761,0.2579021724523045,2.0365560470639434,0.03110160985921253,0.00175,17.772348490978587,0.05626718385066608
0.001,mixnet_attribution,45,0.4580200015505078,0.3891701054003877,1.7423682490759,573.6955577951779,0.23995220745564438,1.9483026611393592,0.03382801128142956,0.00175,19.33029216081689,0.05173227552282068
0.001,mixnet_attribution,46,0.5525955244329426,0.47284505050699677,1.4226185176290551,563.2773633734206,0.27092029599589296,2.0875550718390494,0.0320299993432747,0.00175,18.302856767585542,0.054636279609148526
0.001,mixnet_attribution,47,0.588626739261948,0.5041974515759852,1.3185987129849928,559.6206896551724,0.29959720314946026,2.184716797366714,0.0301496140006907,0.00175,17.228350857537542,0.058043860858713124
0.001,mixnet_attribution,48,0.5901788420733556,0.5153545111834426,1.2680654894908756,560.806001818733,0.2854493706545327,2.14748412382705,0.03174343212596068,0.00175,18.13910407197753,0.05512951444745637
0.001,mixnet_attribution,49,0.5072683222289521,0.4228506477979003,1.6077250202600684,560.2973955178679,0.25835717492736876,2.018109536719564,0.03236637045324508,0.00175,18.495068830425758,0.054068465987805674
0.001,mixnet_attribution_oracle,0,0.7987992495309568,0.751418633929054,0.5900562838702703,555.3864915572233,0.28111055452609435,2.132434380060315,0.030796688966709684,0.00175,17.598107980976962,0.05682429049082837
0.001,mixnet_attribution_oracle,1,0.8011158021712907,0.7509661651135224,0.592623362154454,557.9360675512665,0.2526443492679391,1.9937774015489755,0.0321443676271672,0.00175,18.368210072666972,0.054441886065320085
0.001,mixnet_attribution_oracle,2,0.7800260596305664,0.724602841583495,0.6616999958266992,567.1991262359163,0.2955753499700222,2.1767580837428495,0.030682045186584184,0.00175,17.532597249476677,0.05703661504172456
0.001,mixnet_attribution_oracle,3,0.7986811187751081,0.7426127446305109,0.6195626668732649,560.9332979610399,0.26343845066730864,2.0522663039874116,0.030796737053013317,0.00175,17.598135458864753,0.056824201764867514
0.001,mixnet_attribution_oracle,4,0.733779060932989,0.6803899919542769,0.7763147885577418,562.2520893481234,0.23653069511055946,1.9294322398393793,0.03380498281265618,0.00175,19.317133035803533,0.051767516336225464
0.001,mixnet_attribution_oracle,5,0.7922433460076046,0.7429620162265068,0.6147560171327535,562.7642585551331,0.22307238381472416,1.8932388297455836,0.031453662701386526,0.00175,17.973521543649444,0.05563739958090341
0.001,mixnet_attribution_oracle,6,0.7898429159676681,0.7331191280173189,0.6398587793686831,564.3063901174318,0.3162069757527206,2.2555289931008877,0.03210480010242229,0.00175,18.345600058527022,0.05450898290651445
0.001,mixnet_attribution_oracle,7,0.78301240581475,0.7319548916482436,0.6355360304157666,563.2345688408554,0.2687274319177959,2.0765703702778637,0.03007693143984303,0.00175,17.186817965624588,0.05818412704434895
0.001,mixnet_attribution_oracle,8,0.774000605693519,0.717747813471202,0.6798488273848904,560.2973955178679,0.29712786473101005,2.1738848190880593,0.03146134759364324,0.00175,17.97791291065328,0.05562380933592264
0.001,mixnet_attribution_oracle,9,0.7877159309021113,0.731486619041814,0.6492535129414228,568.1554702495201,0.24985661325627007,1.9825233627189023,0.03267858366347111,0.00175,18.67347637912635,0.053551892518407744
0.001,mixnet_attribution_oracle,10,0.7783973722404706,0.7240628900194953,0.6682647237277629,565.2960812772134,0.2593135696952231,2.0270892775464855,0.030302699893225524,0.00175,17.315828510414583,0.057750629685351246
0.001,mixnet_attribution_oracle,11,0.7950651130911583,0.7449278314441977,0.6112034623035513,563.5771076079507,0.2501382686023135,1.9800620791893397,0.0297154088859709,0.00175,16.980233649126227,0.05889200470757116
0.001,mixnet_attribution_oracle,12,0.7739235351783426,0.717179470890853,0.6751672245071595,558.0620616846392,0.2839485007280018,2.1348359088386286,0.029234096539842654,0.00175,16.70519802276723,0.05986160706608308
