width,hops,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
1,4,4,0.9444030961595713,0.9262378157222081,0.1653845551942312,550.8064900267937,0.3315334058715962,2.32569818823451,0.0301581345499332,0.00020155644370746374,0.0,0.00020155644370746374,149.6262485842641,0.006683319333752034
1,4,5,0.9348861831656962,0.916629680907413,0.1867065173906096,559.6629357936928,0.35193178968620487,2.3950980033721745,0.030377727669463925,0.00020155644370746374,0.0,0.00020155644370746374,150.71573555620847,0.006635007262576483
1,4,6,0.9403334087651807,0.9233206060250305,0.1733524663265494,558.2301425661915,0.3127712488931138,2.235794129115356,0.032884654297047976,0.00020155644370746374,0.0,0.00020155644370746374,163.15357471168878,0.006129194544263683
1,4,7,0.9363664075598231,0.9210249198750727,0.17405340318001644,563.9629629629629,0.3124191719980445,2.225022700270679,0.0312743026180549,0.00020155644370746374,0.0,0.00020155644370746374,155.1639929877211,0.006444794186748823
1,4,8,0.9464725816389402,0.9278183449828568,0.16467639643920046,569.9463955637708,0.2937524586741347,2.1436869386813653,0.0316973428199543,0.00020155644370746374,0.0,0.00020155644370746374,157.26286015424736,0.006358780445803763
1,4,9,0.9319952067106052,0.9169596487386873,0.1822782621356311,554.2654284002397,0.27703568362630904,2.0997205823752463,0.0322292064159296,0.00020155644370746374,0.0,0.00020155644370746374,159.9016425528257,0.006253844451095218
1,4,10,0.9378929031280769,0.9204055746669161,0.17535668922247574,560.5092024539878,0.2770240613317583,2.100767406333295,0.03200689851161181,0.00020155644370746374,0.0,0.00020155644370746374,158.79868647646006,0.00629728130747629
1,4,11,0.9506312844938384,0.9371172927104572,0.14310323753359802,559.4939895667952,0.25963861917261966,2.0235005438625695,0.0323192840191776,0.00020155644370746374,0.0,0.00020155644370746374,160.34855261727762,0.006236414259296842
1,4,12,0.93095952023988,0.9142361563063146,0.19049916202984757,554.7631184407796,0.36633882904425263,2.4494781240967916,0.02995910272844141,0.00020155644370746374,0.0,0.00020155644370746374,148.63877421812245,0.006727719636146443
1,4,13,0.938688574471322,0.9196523736480934,0.18132315947752736,562.9351894112277,0.3468799837282859,2.34992315867528,0.03068560374785221,0.00020155644370746374,0.0,0.00020155644370746374,152.24322866297877,0.0065684366311864195
1,4,14,0.9360720229989409,0.9179456575256252,0.18242353335354825,559.8742623694961,0.3013450991420541,2.204872689849629,0.029252579065911163,0.00020155644370746374,0.0,0.00020155644370746374,145.13343521960508,0.006890211056376326
1,4,15,0.9301250473664266,0.9163036821527624,0.183272948449437,560.8484274346343,0.4457996200362686,2.777434185012031,0.030607230354495692,0.00020155644370746374,0.0,0.00020155644370746374,151.8543877412255,0.006585255881470453
1,4,16,0.9308142629058009,0.9158603175214516,0.18717563446499966,562.6361286398541,0.33959561566007324,2.3620034431102965,0.030274846354757603,0.00020155644370746374,0.0,0.00020155644370746374,150.205301293657,0.006657554636137393
1,4,17,0.9485911270983214,0.9374177669283507,0.13840245773571916,554.5971223021583,0.36502440890762955,2.448541158495618,0.031080021540376968,0.00020155644370746374,0.0,0.00020155644370746374,154.20008891150155,0.006485080566807711
1,4,18,0.9345238095238095,0.9185616444717425,0.18151308741085634,564.7362637362637,0.2926704004057683,2.164080504656069,0.029149546526529943,0.00020155644370746374,0.0,0.00020155644370746374,144.622250672557,0.00691456532690897
1,4,19,0.9387353275274517,0.9231569806884972,0.16899884444231994,560.4244604316547,0.3168731761688832,2.272939535238203,0.0319750400602453,0.00020155644370746374,0.0,0.00020155644370746374,158.64062429407335,0.006303555627380111
1,4,20,0.9380788365862993,0.9218151214373733,0.17303200242513844,566.4190585533869,0.5383853970852215,3.1578483926764616,0.030775183271057535,0.00020155644370746374,0.0,0.00020155644370746374,152.6876675583948,0.006549317413716822
1,4,21,0.9395031149140584,0.9238160261485142,0.1692290542592127,555.469714028372,0.31179042646544985,2.243607706191409,0.03031881812620818,0.00020155644370746374,0.0,0.00020155644370746374,150.42346237370856,0.006647899099115424
1,4,22,0.943747624477385,0.9258432844215613,0.1666767203738642,562.5507411630558,0.356404008314712,2.4153428046320196,0.03031510361996253,0.00020155644370746374,0.0,0.00020155644370746374,150.4050332618562,0.006648713665446243
1,4,23,0.945032356299962,0.9261647275776292,0.16946425044932922,563.4057860677578,0.3104194948391523,2.226496210058068,0.02861908999305735,0.00020155644370746374,0.0,0.00020155644370746374,141.9904492589416,0.007042727206083734
1,4,24,0.9339956869993838,0.9210749347842578,0.17405307609159018,569.9463955637708,0.3282858666498214,2.302502513497349,0.029338029089188544,0.00020155644370746374,0.0,0.00020155644370746374,145.55738605791913,0.006870142608923242
1,4,25,0.9331908070550508,0.9130428807633141,0.19563804422692718,565.037565854776,0.39580784921417944,2.5681288107285623,0.03151767072912643,0.00020155644370746374,0.0,0.00020155644370746374,156.37143695029044,0.006395029805333912
1,4,26,0.931581366840331,0.9137343675164716,0.19103839012164622,566.9822249463683,0.326608009490883,2.296024798825897,0.03158763740834291,0.00020155644370746374,0.0,0.00020155644370746374,156.71856888975861,0.006380864801690701
1,4,27,0.9380262459227794,0.9237220724704202,0.1709386238977749,561.3580368656603,0.253743634239072,2.0002099299648055,0.033379130755004975,0.00020155644370746374,0.0,0.00020155644370746374,165.6068649606211,0.006038397020786459
1,4,28,0.9485198500726688,0.9361313405820405,0.1395238558876209,566.0730513271628,0.3434666267130524,2.3582245195647396,0.031549906012100885,0.00020155644370746374,0.0,0.00020155644370746374,156.53136874101622,0.0063884958525758295
1,4,29,0.9396603546738804,0.9231898688866773,0.17197104394763485,556.0946798917944,0.32775441781268455,2.30130840290868,0.02923568520331647,0.00020155644370746374,0.0,0.00020155644370746374,145.0496181890803,0.006894192569996593
2,1,0,0.9799758198579417,0.9735967719121581,0.06034336239035895,559.1985794166541,0.12780370988184586,1.5062478704053666,0.031619733396480096,0.00010307764064044152,0.0,0.00010307764064044152,306.75647211190045,0.003259914919204098
2,1,1,0.9789481684146527,0.9717594195786203,0.06746778557060788,562.4227086183311,0.1260252350475639,1.4966996464506348,0.031669455279584716,0.00010307764064044152,0.0,0.00010307764064044152,307.23884523177094,0.0032547967664884065
2,1,2,0.9787444014271616,0.9711430407931901,0.06646856231088624,561.7834206331132,0.1270504991116468,1.5071502257469687,0.029863876670271714,0.00010307764064044152,0.0,0.00010307764064044152,289.7221597692925,0.003451582719099934
2,1,3,0.9782045419905502,0.9701414926424068,0.0663107530903241,563.9629629629629,0.12513397570000961,1.5072206935429415,0.029119753575308195,0.00010307764064044152,0.0,0.00010307764064044152,282.50310537165456,0.003539784097893094
2,1,4,0.9810045799234177,0.9731441593062887,0.06139332763284872,555.6362339514978,0.125083108083345,1.5078257993574102,0.03405925701219133,0.00010307764064044152,0.0,0.00010307764064044152,330.4233275089972,0.00302642070564092
